n,e1,e1_pf,e1_n,e2,e2_pf,e2_n,e3,e3_pf,e3_n,e4,e4_pf,e4_n,total,design,oos,win_years,worst_year,ex20,rsi,dev,tov,atr,tp,stop,hold,rsi_exit
4574,-1785753.9220378026,0.8064366205229729,1067,560905.5212046893,1.0594323332116369,1219,-668535.8861723118,0.9197140100664766,1122,1004019.4382939197,1.1324070655100116,1166,-889364.8487115052,-1224848.4008331134,335483.5521216078,12,-714903.3061188196,-1987051.513833005,40.0,-1.5,2000000000.0,3.0,3.0,4.0,2,50.0
4573,-1785753.9220378026,0.8064366205229729,1067,554905.5212046893,1.0587965862171984,1219,-664890.8864583117,0.9199016473364213,1121,1012305.4382939197,1.1334997982828752,1166,-883433.8489975051,-1230848.4008331134,347414.55183560797,12,-714903.3061188196,-1981120.514119005,40.0,-1.5,2000000000.0,3.0,3.0,4.0,2,0.0
3713,-989875.6507702719,0.8925510680470771,893,405921.3782659718,1.0422515972771342,1031,-215580.29225342814,0.9723318789259227,880,1479029.3625684902,1.2063363363145696,909,679494.7978107621,-583954.2725043001,1263449.070315062,12,-671311.4395250602,-599971.8672207381,40.0,-1.5,2000000000.0,3.0,3.0,4.0,3,50.0
3704,-1023795.6507702719,0.8890851130255887,893,318178.04513097194,1.0331185577924678,1030,-175679.19270546816,0.9772710552014315,876,1450575.06280554,1.2020239062039604,905,569278.2644607723,-705617.6056393,1274895.8701000717,12,-671311.4395250602,-710188.4005707279,40.0,-1.5,2000000000.0,3.0,3.0,4.0,3,0.0
2932,-1816560.3529549593,0.8187233684839228,737,115476.74575677048,1.0111869028988663,844,-596099.9102627928,0.9241586627849935,673,1406608.2921856903,1.2134569859080298,678,-890575.2252752908,-1701083.6071981888,810508.3819228974,13,-836930.7245102201,-2087978.5574867907,40.0,-1.5,2000000000.0,3.0,3.0,4.0,5,50.0
2921,-1868120.3529549593,0.8135483672658497,736,71275.57990809053,1.0069132410509603,842,-404722.0098772929,0.9478263115781732,669,1401398.4919206402,1.213809789821271,674,-800168.2910035216,-1796844.7730468689,996676.4820433473,12,-836930.7245102201,-1997571.6232150216,40.0,-1.5,2000000000.0,3.0,3.0,4.0,5,0.0
4730,-1894135.1632828447,0.7930768729896008,1106,235674.15447472164,1.0256043408472995,1254,-289159.511404671,0.9643994875998643,1161,1421572.8850001302,1.1872654014530044,1209,-526047.6352126638,-1658461.008808123,1132413.3735954592,12,-809356.9409441322,-1742572.4662714386,40.0,-1.5,2000000000.0,3.0,5.0,2.0,2,50.0
4725,-1932615.1633748447,0.7892226967081791,1106,222774.15447472152,1.0241957490081874,1254,-212390.844673691,0.9738059836621786,1159,1456036.38500013,1.192652853535936,1206,-466195.4685736846,-1709841.0089001232,1243645.5403264388,12,-809356.9409441322,-1691397.8001306844,40.0,-1.5,2000000000.0,3.0,5.0,2.0,2,0.0
3982,-1371826.3032745686,0.8517167747108219,962,1159233.1609270587,1.1258674031651317,1091,-575616.4480709282,0.9288002709186245,946,1890640.15993638,1.2542960577603317,983,1102430.5695179421,-212593.14234750997,1315023.711865452,14,-681825.0839339704,-262252.7592620577,40.0,-1.5,2000000000.0,3.0,5.0,2.0,3,50.0
3962,-1441036.301634403,0.8442732198605571,960,1026114.383465172,1.1113865204184175,1087,-459995.78137544845,0.9420106509750241,935,1942336.75993753,1.2623148422595794,980,1067419.060392851,-414921.9181692309,1482340.9785620815,14,-698201.7504039705,-300564.26838714886,40.0,-1.5,2000000000.0,3.0,5.0,2.0,3,0.0
3340,-1490049.3865331335,0.8402894810116157,836,985713.0296841069,1.0990640612816203,953,-720766.7099645851,0.9127922242459486,781,1883900.3673604997,1.2746328603472632,770,658797.3005468885,-504336.3568490265,1163133.6573959147,13,-821330.9124941597,-776586.0287611114,40.0,-1.5,2000000000.0,3.0,5.0,2.0,5,50.0
3279,-1842906.2871540156,0.8021465226935428,829,548602.0299587961,1.0551255297792916,938,-651528.5434940453,0.9182631804955342,759,1764806.5346851496,1.2568898525117913,753,-181026.26600411558,-1294304.2571952194,1113277.9911911043,12,-800039.9124941599,-1624834.5953121155,40.0,-1.5,2000000000.0,3.0,5.0,2.0,5,0.0
4566,-1626470.9432467967,0.8200068430676735,1067,178011.71522828814,1.0188369543930622,1215,-680381.1504184692,0.9189889278147236,1123,1438575.28474409,1.1927899189609308,1161,-690265.0936928878,-1448459.2280185085,758194.1343256207,12,-706734.9331020622,-1855792.4252498876,40.0,-1.5,2000000000.0,3.0,5.0,3.0,2,50.0
4562,-1611610.9433387967,0.8210739305881296,1066,165111.71522828809,1.017466903696218,1215,-590358.1506739995,0.9294982468920593,1122,1435641.78474409,1.1922267380241642,1159,-601215.5940404179,-1446499.2281105085,845283.6340700905,12,-706734.9331020622,-1775348.9255974176,40.0,-1.5,2000000000.0,3.0,5.0,3.0,2,0.0
3700,-965127.2292905669,0.8955612613028168,897,634954.6300016516,1.0680482574415364,1020,-2435.7351880279602,0.9996820182085766,879,1983417.3696562399,1.274691961074853,904,1650809.0351792967,-330172.5992889153,1980981.6344682118,12,-739595.6294733194,303325.705559297,40.0,-1.5,2000000000.0,3.0,5.0,3.0,3,50.0
3679,-1025010.561180401,0.8889850363646257,894,539787.5190297653,1.058028568324515,1016,240628.76492047182,1.0326064122424887,870,1990318.5367082397,1.2754393374225619,899,1745724.2594780752,-485223.04215063574,2230947.3016287116,13,-742145.6294733194,395740.9292980756,40.0,-1.5,2000000000.0,3.0,5.0,3.0,3,0.0
2952,-1239697.7306064097,0.8702470440062746,747,933734.6825693357,1.093245576196291,851,-402495.5768127722,0.9495290089172848,681,2281428.87760471,1.3562343051713628,673,1572970.252754864,-305963.04803707404,1878933.3007919379,15,-745145.1832236098,145703.5893058644,40.0,-1.5,2000000000.0,3.0,5.0,3.0,5,50.0
2902,-1502046.312212214,0.8418967356997102,740,592634.1678089446,1.0587622805945636,843,-180066.47802146,0.976426812764943,663,2270550.2098757094,1.3596748533243055,656,1181071.5874509797,-909412.1444032695,2090483.7318542493,12,-723854.18322361,-250620.07660001982,40.0,-1.5,2000000000.0,3.0,5.0,3.0,5,0.0
4526,-1914177.0470192858,0.7929133705359885,1058,281418.1132023484,1.0298428240857556,1201,-607142.9367802084,0.9262726720727096,1111,1418132.7845545497,1.1896097741509186,1156,-821769.0860425965,-1632758.9338169375,810989.8477743414,12,-690415.7661328022,-2003002.4175995963,40.0,-1.5,2000000000.0,3.0,5.0,4.0,2,50.0
4521,-1889597.0471112859,0.7947090683911092,1057,268518.1132023483,1.0284667003228942,1201,-503872.93706620863,0.9385968465953721,1109,1384054.2845545497,1.18494217370464,1154,-740897.5864205962,-1621078.9339089375,880181.3474883412,12,-690415.7661328022,-1930710.9179775962,40.0,-1.5,2000000000.0,3.0,5.0,4.0,2,0.0
3600,-609375.8996365395,0.931860839186032,867,613925.7764172852,1.065648056171872,993,-259179.74060919462,0.9663534985527323,855,1892423.3609233005,1.263921651546175,885,1637793.4970948515,4549.87678074569,1633243.6203141059,15,-664955.7249250592,282760.16630685166,40.0,-1.5,2000000000.0,3.0,5.0,4.0,3,50.0
3580,-656525.8982763736,0.9265228947613211,864,533886.9988953986,1.0572426538867683,990,-221173.11386469495,0.9708393381039124,847,1871432.8611840503,1.2608839784506243,879,1527620.8479383802,-122638.89938097505,1650259.7473193554,14,-621963.7649250596,170420.8499203804,40.0,-1.5,2000000000.0,3.0,5.0,4.0,3,0.0
2750,-1720672.7767988946,0.8215133260429791,691,468099.1824528549,1.04709305334962,791,-170636.52833870973,0.9776955315329275,638,2053571.73392875,1.3312369189471844,630,630361.6112440003,-1252573.5943460397,1882935.2055900404,13,-1015039.2249249598,-766605.0522279995,40.0,-1.5,2000000000.0,3.0,5.0,4.0,5,50.0
2711,-1946036.108415429,0.7961385964920474,685,152409.1839755841,1.0152069690595062,782,21289.471469149925,1.00284816440023,623,1916496.3337328997,1.303263641162345,621,144158.88076220523,-1793626.924439845,1937785.8052020497,11,-993748.22492496,-1256199.4499397946,40.0,-1.5,2000000000.0,3.0,5.0,4.0,5,0.0
4724,-1912664.936781002,0.7916353271566614,1106,304883.1784124462,1.0331206802496287,1252,-401086.51145520346,0.950619347586996,1160,1348364.7184194801,1.1776941713459177,1206,-660503.5514042793,-1607781.7583685557,947278.2069642767,13,-758140.9690210801,-2283003.5483482787,40.0,-1.5,2000000000.0,3.0,0.0,2.0,2,50.0
4719,-2005244.936871002,0.7819103675687429,1106,291983.1784124462,1.0317100006876987,1252,-326767.8447242234,0.9596999471585923,1158,1401960.7184194801,1.18557404538615,1203,-638068.884763299,-1713261.7584585557,1075192.8736952567,13,-758140.9690210801,-2260568.8817072986,40.0,-1.5,2000000000.0,3.0,0.0,2.0,2,0.0
3954,-1551170.3471841505,0.8320192854021731,956,1197063.138561584,1.129885036149787,1088,-730829.2523991608,0.9098364029690313,939,1686556.12675778,1.23035558326981,971,601619.6657360527,-354107.2086225664,955726.8743586193,12,-697856.273600112,-1232904.4027857971,40.0,-1.5,2000000000.0,3.0,0.0,2.0,3,50.0
3908,-1761622.0604974332,0.8096511622300782,953,1132984.027296497,1.1235639561878763,1077,-808626.668946681,0.8981655055562279,923,2151974.65935404,1.3044939076172433,955,714709.9572064227,-628638.0332009362,1343347.9904073589,11,-776520.939883612,-1385665.038454077,40.0,-1.5,2000000000.0,3.0,0.0,2.0,3,0.0
3276,-1642739.6834536802,0.8221178951692971,824,1229910.6966271577,1.1251816717723802,935,-827869.5702536877,0.8998826529365848,768,1389036.5109976002,1.2035176923266409,749,148337.95391738997,-412828.9868265225,561166.9407439125,13,-783067.9127865597,-1826108.7100176099,40.0,-1.5,2000000000.0,3.0,0.0,2.0,5,50.0
3146,-1901005.1664208886,0.7903912470390981,805,598909.5524828627,1.0611504172159654,904,-793933.4226196776,0.8975112034151616,720,1457403.5744717196,1.2195548923651145,717,-638625.462085984,-1302095.613938026,663470.151852042,11,-774565.7659865598,-3120588.9719760837,40.0,-1.5,2000000000.0,3.0,0.0,2.0,5,0.0
4558,-1767663.7167449542,0.804990514727468,1067,198950.7392380128,1.0210501537103418,1213,-823788.1504690018,0.9017910778572096,1120,1382074.6181344402,1.1853794944841622,1158,-1010426.5098415025,-1568712.9775069414,558286.4676654383,12,-655518.9611790102,-2617826.506785502,40.0,-1.5,2000000000.0,3.0,0.0,3.0,2,50.0
4553,-1767003.716834954,0.8044342018490327,1066,186050.7392380128,1.019679636143052,1213,-715185.1507245316,0.9144839252007834,1119,1416223.6181344402,1.1898835115226214,1155,-879914.5101870324,-1580952.9775969412,701038.4674099085,12,-655518.9611790102,-2502514.5071310317,40.0,-1.5,2000000000.0,3.0,0.0,3.0,2,0.0
3675,-1129818.9774361697,0.8777934335752129,892,694707.1076019516,1.0750271822775566,1015,-196161.51275936025,0.9745265274079401,874,1881576.0358076894,1.2637604366141806,894,1250302.653214111,-435111.8698342182,1685414.5230483292,11,-742516.6319332347,-596621.4161277388,40.0,-1.5,2000000000.0,3.0,0.0,3.0,3,50.0
3630,-1326594.0245676525,0.8565133486764244,887,745043.6619534651,1.0809917554987825,1004,6825.52191513963,1.0009321354480738,858,2284129.70172269,1.325798403982473,881,1709404.8610236417,-581550.3626141874,2290955.2236378295,13,-767116.6319332347,-399770.134636858,40.0,-1.5,2000000000.0,3.0,0.0,3.0,3,0.0
2892,-1550775.5962879548,0.8376582608732501,737,973642.6244926561,1.0994012260012327,835,-488084.61041130224,0.9380647256670297,667,2079570.56083206,1.3356552593386863,653,1014352.9786254587,-577132.9717952987,1591485.9504207578,11,-692053.8504480099,-983043.6853095412,40.0,-1.5,2000000000.0,3.0,0.0,3.0,5,50.0
2786,-1630532.0488416478,0.828239114166127,724,494277.07792237855,1.0512669669665131,803,-127462.0543658227,0.9827985772082577,634,1800931.29177514,1.2908984661934015,625,537214.2664900478,-1136254.9709192691,1673469.2374093174,9,-636622.5169740099,-2005149.2434000522,40.0,-1.5,2000000000.0,3.0,0.0,3.0,5,0.0
4518,-2034481.8205174431,0.7802547110762799,1058,302677.1372120731,1.0320920523816677,1199,-750749.9368307409,0.9087176206971826,1108,1288027.1179449002,1.1722947768382441,1153,-1194527.502191211,-1731804.6833053702,537277.1811141593,12,-663999.7942097503,-2801927.4991352106,40.0,-1.5,2000000000.0,3.0,0.0,4.0,2,50.0
4512,-2024101.8206074433,0.7804538874210122,1057,289777.1372120731,1.0307155066226805,1199,-633899.937116741,0.9226524769954899,1106,1291031.1179449,1.1726759151426922,1150,-1077193.5025672112,-1734324.6833953704,657131.180828159,12,-663999.7942097503,-2699793.4995112107,40.0,-1.5,2000000000.0,3.0,0.0,4.0,2,0.0
3572,-710507.1042505344,0.9201195109936369,861,585636.9204887854,1.0628338408909692,989,-440953.85193052737,0.9425831095725548,848,1467977.3605358002,1.203784919170169,874,902153.3248435238,-124870.18376174907,1027023.5086052729,10,-636346.7251845592,-937414.0785783262,40.0,-1.5,2000000000.0,3.0,0.0,4.0,3,50.0
3531,-808892.1517374174,0.9086041945431907,856,606254.8085636985,1.0653177405290544,980,-432711.2911780276,0.9423470205621218,834,1825583.3597428007,1.2613397298728204,861,1190234.7253910545,-202637.3431737189,1392872.068564773,11,-608145.7651845594,-840190.2702694454,40.0,-1.5,2000000000.0,3.0,0.0,4.0,3,0.0
2704,-1849162.1431641397,0.8052291009222193,681,576704.9584280256,1.0584325013034448,783,-557535.1239771922,0.9265302630568711,621,1933173.3765951,1.3158765232269958,619,103181.0678817936,-1272457.184736114,1375638.2526179077,12,-972976.8918569598,-1817822.2636882062,40.0,-1.5,2000000000.0,3.0,0.0,4.0,5,50.0
2611,-2275248.487995303,0.757588088867591,669,280987.01617731754,1.028768983385689,756,-416963.8295919826,0.9431004329727735,595,1579244.2407485,1.26179197487515,591,-831981.060661468,-1994261.4718179852,1162280.4111565175,11,-946689.26518296,-3306944.5705515677,40.0,-1.5,2000000000.0,3.0,0.0,4.0,5,0.0
6675,-2742243.839457797,0.8292402560893802,1749,693597.7313160577,1.0438850465117977,1945,-960427.743862005,0.9161496671308902,1491,1059346.5860499726,1.103806831326547,1490,-1949727.265953771,-2048646.1081417392,98918.84218796762,15,-1293938.367058123,-3188927.8184282267,40.0,-1.5,2000000000.0,4.5,3.0,2.0,2,50.0
6671,-2742243.839457797,0.8292402560893802,1749,692097.7313160577,1.0438026106718923,1944,-951121.0776190248,0.9166875967198513,1489,1053584.5860499723,1.1031850966700902,1489,-1947682.5997107914,-2050146.1081417392,102463.50843094755,15,-1293938.367058123,-3186883.1521852473,40.0,-1.5,2000000000.0,4.5,3.0,2.0,2,0.0
5729,-1840341.0603045258,0.8862712461777097,1561,497683.24965830694,1.0316100402739214,1703,-707494.601672853,0.9342988587609253,1229,1408859.2135799439,1.1404463275836851,1236,-641293.1987391277,-1342657.8106462187,701364.6119070909,14,-1026286.5320709492,-2019701.5291491277,40.0,-1.5,2000000000.0,4.5,3.0,2.0,3,50.0
5721,-1861721.0594141267,0.8848275934558182,1560,399770.76415494306,1.0253651017602878,1702,-721810.9349605029,0.9327662199836415,1225,1440193.9135519436,1.1434119018378595,1234,-743567.3166677426,-1461950.2952591837,718382.9785914407,14,-1026286.5320709492,-2121975.6470777425,40.0,-1.5,2000000000.0,4.5,3.0,2.0,3,0.0
4994,-2342126.248549467,0.8567330630866121,1422,323966.67517191736,1.0201418061181917,1507,-736879.6009415124,0.9302862225529785,1035,974006.9859594442,1.1015976745505751,1030,-1781032.1883596182,-2018159.5733775496,237127.3850179318,14,-1203587.68431193,-3174490.518769618,40.0,-1.5,2000000000.0,4.5,3.0,2.0,5,50.0
4978,-2381336.2476590676,0.8542343823190989,1420,203340.34241427731,1.0126618487945866,1502,-700033.3668826823,0.9335254177987372,1030,1299046.6856943937,1.1372153173529347,1026,-1578982.5864330793,-2177995.9052447905,599013.3188117114,13,-1211287.68431193,-2972440.916843079,40.0,-1.5,2000000000.0,4.5,3.0,2.0,5,0.0
6337,-1943946.309780494,0.8778151789098952,1656,308002.2501140872,1.019169833601215,1841,-480855.53277127584,0.9575223384649924,1422,1033675.1023364125,1.1010101578563865,1418,-1083124.49010127,-1635944.0596664068,552819.5695651367,14,-879554.2231740694,-2409775.043075726,40.0,-1.5,2000000000.0,4.5,3.0,3.0,2,50.0
6334,-1943946.309780494,0.8778151789098952,1656,336450.2501140872,1.0209765124038055,1841,-494849.19984480605,0.9562302941158076,1421,999697.6026316127,1.0976898954248064,1416,-1102647.6568795997,-1607496.0596664068,504848.40278680663,14,-879554.2231740694,-2429298.2098540557,40.0,-1.5,2000000000.0,4.5,3.0,3.0,2,0.0
5210,-1124514.3605675218,0.9315013582457762,1415,275270.2030964319,1.0172804505820812,1556,-278268.7426756253,0.9732005606657068,1124,1609403.5708933224,1.168865241349231,1115,481890.67074660666,-849244.1574710899,1331134.828217697,13,-822384.8951395997,-898667.6605033932,40.0,-1.5,2000000000.0,4.5,3.0,3.0,3,50.0
5202,-1130044.3605675218,0.9311989954129255,1415,178232.86996143206,1.011189014547121,1554,-65949.50950215521,0.9935661508720398,1122,1488802.5711605218,1.1554203416568176,1111,471041.57105227665,-951811.4906060897,1422853.0616583666,13,-822384.8951395997,-909516.7601977232,40.0,-1.5,2000000000.0,4.5,3.0,3.0,3,0.0
4288,-2301049.667399963,0.8653351805255511,1242,219063.44804404792,1.013663640744781,1306,-524318.9179298158,0.9483283233079952,883,925419.7923564885,1.1040689340235719,857,-1680885.3449292418,-2081986.219355915,401100.8744266727,13,-852553.1784057801,-3090565.8979036976,40.0,-1.5,2000000000.0,4.5,3.0,3.0,5,50.0
4278,-2353214.667399963,0.8623157969615689,1241,123765.2820508884,1.0077134663687826,1303,-651190.9166622262,0.9359723826853331,877,1216446.2923866382,1.1379249429257177,857,-1664194.0096246628,-2229449.3853490744,565255.375724412,11,-888703.17804578,-3073874.562599119,40.0,-1.5,2000000000.0,4.5,3.0,3.0,5,0.0
6208,-2724367.9659122885,0.8345457254659685,1612,128738.28824094945,1.0079290519754371,1805,-458547.1197261148,0.9590777957428768,1393,904514.0517217523,1.0885729604135854,1398,-2149662.7456757016,-2595629.677671339,445966.9319956375,11,-1162253.6385272394,-3478313.2981501576,40.0,-1.5,2000000000.0,4.5,3.0,4.0,2,50.0
6203,-2724367.9659122885,0.8345457254659685,1612,127238.28824094945,1.0078388388570356,1804,-475343.7868301149,0.957512458878506,1392,903816.5520169521,1.0887940285829154,1395,-2168656.9124845015,-2597129.677671339,428472.7651868372,11,-1162253.6385272394,-3497307.4649589574,40.0,-1.5,2000000000.0,4.5,3.0,4.0,2,0.0
4987,-1534387.3196906326,0.9070768128103763,1349,-200324.96472238092,0.987596335807408,1496,-657064.0800283719,0.9387039872129019,1078,1648927.9800186122,1.1797179601170613,1064,-742848.384422773,-1734712.2844130136,991863.8999902403,15,-1035574.8338760198,-2061140.048492773,40.0,-1.5,2000000000.0,4.5,3.0,4.0,3,50.0
4978,-1559787.3196906326,0.9055924349449849,1349,-358207.29785738094,0.9778202104100457,1493,-433029.1807846122,0.958973493686234,1076,1628728.680550862,1.1778339427569602,1060,-722295.1177817634,-1917994.6175480136,1195699.49976625,14,-1035574.8338760198,-2040586.7818517634,40.0,-1.5,2000000000.0,4.5,3.0,4.0,3,0.0
3950,-3066024.2010544324,0.819377969385383,1119,367109.7224927145,1.0231947358291031,1218,214274.06202245422,1.0224583005744277,818,1246273.1260425337,1.1444329495382823,795,-1238367.2904967302,-2698914.478561718,1460547.1880649878,14,-1319157.6504209002,-2714872.2889267304,40.0,-1.5,2000000000.0,4.5,3.0,4.0,5,50.0
3943,-2986620.2010544324,0.8234575016847501,1118,149928.7232640345,1.0094714056854968,1215,297354.2958525038,1.0312266018067933,816,1453562.1260726838,1.1701167100619005,794,-1085775.05586521,-2836691.477790398,1750916.4219251876,14,-1326857.6504209002,-2450530.05429521,40.0,-1.5,2000000000.0,4.5,3.0,4.0,5,0.0
6525,-2418977.8331963522,0.8476620991795487,1711,202112.88833613135,1.0129708697335162,1890,-613536.860398823,0.9454639827524612,1464,1412936.1745233203,1.139483353617725,1460,-1417465.6307357238,-2216864.944860221,799399.3141244972,14,-987419.3786375877,-2774040.628557724,40.0,-1.5,2000000000.0,4.5,5.0,2.0,2,50.0
6519,-2510561.165146187,0.8420455348865541,1710,206312.88816513133,1.0132526577454657,1889,-544685.1941558428,0.9514210495740901,1462,1498911.0076183204,1.1479332120417758,1458,-1350022.4635185783,-2304248.2769810557,954225.8134624776,14,-987419.3786375877,-2707097.4613405783,40.0,-1.5,2000000000.0,4.5,5.0,2.0,2,0.0
5423,-1486748.636665091,0.9063184403549026,1482,318939.0151062093,1.0206644001387741,1612,-501565.5168412074,0.9520185064924884,1168,2324832.408315214,1.2456138325764956,1161,655457.2699151252,-1167809.6215588816,1823266.8914740065,15,-860418.1111991317,-930092.7269548747,40.0,-1.5,2000000000.0,4.5,5.0,2.0,3,50.0
5406,-1593305.3019043587,0.8995522949939735,1479,91893.57094832277,1.0059131203982086,1612,-515272.8498827276,0.9503550459502772,1159,2372983.3418273637,1.2518397468099447,1156,356298.7609886003,-1501411.730956036,1857710.4919446362,14,-917930.7775316319,-1229251.2358813996,40.0,-1.5,2000000000.0,4.5,5.0,2.0,3,0.0
4488,-1770056.7906317501,0.8872998395880679,1289,753510.6080533755,1.049767072604198,1347,-709711.2104880449,0.9299976841969132,940,1880790.3134744738,1.2164311773518086,912,154532.92040805414,-1016546.1825783746,1171079.102986429,15,-1097681.28918486,-1493367.0764619457,40.0,-1.5,2000000000.0,4.5,5.0,2.0,5,50.0
4420,-1987192.0016119978,0.8727791046214612,1278,411936.48264103464,1.027182944297496,1336,-653107.2437371053,0.9340281099920641,918,1853862.0997419034,1.2181951114973864,888,-374500.66296616476,-1575255.518970963,1200754.856004798,16,-1029693.95613751,-2022400.6598361647,40.0,-1.5,2000000000.0,4.5,5.0,2.0,5,0.0
