tot,y2,n,t,t1,t2,wy,ny,tt3,a,b,hold
-16420.650000000598,6857.399999999986,817,-0.7847464279894988,0.08045519286283853,-0.8997795959077673,4,11,-29853.30000000054,883,899,16
-8378.099999999153,9884.250000000382,1090,-0.3283919331358313,0.041885795802229175,-0.3768296377927534,4,11,-22903.199999999313,883,900,17
18645.90000000013,11047.950000000044,1226,0.6855908895763384,1.7584677441627954,-0.06718830518664234,5,11,4107.300000000163,883,901,18
8460.299999999552,1746.1499999992047,1153,0.31740057764752144,1.833755405034641,-0.5608253127519874,5,11,-6109.800000000512,883,902,19
3645.150000000269,6537.000000000135,1137,0.1319768534684332,0.7639396744023407,-0.23171761155227158,5,11,-11283.449999999837,883,903,20
8616.299999999783,4242.449999999735,1120,0.32457930720136063,1.6910439845389482,-0.533851521053326,5,11,-5734.650000000198,883,904,21
-9171.60000000053,2551.6499999996413,1169,-0.3485801064251289,0.8179084103723475,-0.8399413239239837,2,11,-21811.05000000063,883,905,22
-15886.35000000065,-10596.600000000908,1138,-0.613064320002669,0.510326288856433,-0.9897219241912318,4,11,-27921.300000000687,883,906,23
-18706.199999999935,-10098.300000000403,1087,-0.7206206469290255,0.5333761500552693,-1.1366808249166518,5,11,-29687.100000000035,883,907,24
-33798.900000000314,-13354.200000000106,1086,-1.2798819146820273,0.16636898800308897,-1.5339253582351546,3,11,-46439.40000000043,883,908,25
-31027.7999999999,-10132.950000000208,1101,-1.1445708915195538,0.2535253375428612,-1.4391477331091906,4,11,-45630.75,883,909,26
-32078.85000000085,-20886.600000000148,1086,-1.186648443386632,1.0309307083579877,-1.9829667355087894,3,11,-44801.250000000815,883,910,27
-35441.25000000032,-28403.250000000517,1124,-1.294646841068975,0.394673618794488,-1.6786369870990467,3,11,-46529.25000000023,883,911,28
-30389.55000000031,-17165.10000000049,1087,-1.055061772828023,0.18733281523730824,-1.2766056597067839,2,11,-45527.55000000034,883,912,29
-25361.400000000896,-10931.550000000901,1067,-0.8921216743495365,-0.4486041952666479,-0.7726216532296032,2,11,-41409.9000000009,883,913,30
-29992.499999999665,-21318.449999999735,1062,-1.0075811277959066,-0.14788210711351185,-1.0484988672878353,4,11,-48188.99999999977,883,914,31
-34002.450000000834,-23467.200000000237,1078,-1.150781814019907,0.1223042136027782,-1.3494449076073363,3,11,-50760.450000000885,883,915,32
-51173.699999999386,-22414.94999999986,1112,-1.6825519505383162,-0.48236534209678444,-1.6352386474140987,1,11,-68741.69999999949,883,916,33
-39607.05000000009,-15273.149999999936,1097,-1.1934254108917275,-0.35852016321733077,-1.1460174369295628,2,11,-64776.00000000006,883,917,34
-36887.69999999972,-18949.950000000026,1118,-1.0752908298153938,-0.2422912166776926,-1.06874792556303,3,11,-65111.69999999972,883,918,35
-59068.350000000064,-30929.850000000075,1144,-1.7734547580876343,-0.22573357001410393,-1.8627605675798007,1,11,-82202.84999999998,883,919,36
-39393.74999999964,-17160.449999999706,1064,-1.1934030193878489,0.1433184821066721,-1.391098422040521,2,11,-64584.74999999965,883,920,37
-22232.24999999936,-5626.049999999261,673,-1.4254081509560321,-0.7742531212923818,-1.201441316516252,1,11,-30286.19999999937,884,896,12
-24421.94999999999,-9078.899999999774,719,-1.3502164362456466,-0.7606937518803245,-1.141705314049763,1,11,-37737.44999999985,884,897,13
-25420.950000000128,-4608.149999999936,733,-1.4274908977618859,-1.0011408686549816,-1.122524198314166,2,11,-37451.399999999994,884,898,14
-15804.900000000624,5491.050000000189,774,-0.8359327916307814,-0.3130194528307075,-0.7779591873646415,3,11,-27587.400000000373,884,899,15
2637.750000000713,12735.750000000193,1019,0.11187893326065436,0.8604837604763242,-0.27821902350207633,5,11,-12635.249999999389,884,900,16
14346.300000000947,261.60000000074433,1177,0.5544731160296696,1.6775792274795078,-0.19078400443607701,6,11,1278.300000001036,884,901,17
10076.550000000341,-536.8499999999622,1125,0.4033346297279671,1.5262420432516703,-0.32000311794428377,6,11,-3312.8999999995576,884,902,18
8648.550000000494,-301.049999999439,1091,0.33942336576802806,1.6285194932170945,-0.4972391326924163,4,11,-3861.8999999995576,884,903,19
11972.099999999751,1176.7499999999745,1064,0.47433975827373953,2.0313305588066997,-0.5952477610671546,5,11,-1020.9000000001979,884,904,20
-16136.39999999961,-8219.849999999737,1101,-0.6557116532713282,0.7977553779954473,-1.2247516585975278,4,11,-28544.849999999627,884,905,21
-27061.35000000008,-17257.500000000167,1067,-1.1249245896252595,0.6155502505825524,-1.676618320177728,3,11,-38407.80000000005,884,906,22
-7506.899999999352,-9.149999999855936,1005,-0.3195799229826944,0.9640312255604461,-0.9590566994386355,4,11,-18692.849999999395,884,907,23
-19864.650000000212,-4610.099999999995,1002,-0.8538634390470959,0.9100065941436529,-1.5571311415714988,4,11,-30927.000000000233,884,908,24
-34276.049999999654,-17750.699999999957,1019,-1.3975397399703309,0.8258819425410421,-2.1538504680999417,4,11,-46996.49999999968,884,909,25
-21561.150000000285,-14688.29999999981,1019,-0.8779447348263506,1.1845714943048737,-1.774971603233626,4,11,-33821.10000000021,884,910,26
-29594.399999999932,-14722.950000000104,1051,-1.1917106750066053,-0.2000570637944699,-1.2557174752102218,4,11,-39248.39999999973,884,911,27
-28167.600000000006,-11828.250000000335,1038,-1.0648100886877923,-0.1159179586122933,-1.140749873681946,4,11,-42089.09999999998,884,912,28
-11552.850000000453,-11972.55000000076,991,-0.43353658462908035,0.7489858135428176,-0.9145544845230966,4,11,-26639.40000000043,884,913,29
-22639.349999999045,-14930.249999999389,995,-0.8254271210909087,-0.11737639348174007,-0.8658940046704418,5,11,-39619.349999999045,884,914,30
-16984.800000000054,-842.549999999711,1020,-0.5982612968703681,-0.44532735690580516,-0.44621591751639417,4,11,-35577.75,884,915,31
-37479.899999999056,-7059.149999999367,1065,-1.3022306156608572,-0.1615012592262529,-1.3672253049241692,4,11,-55520.8499999991,884,916,32
-27715.349999999446,-3730.649999999523,1045,-0.9181180256715827,-0.27569790963672897,-0.8841127129756118,4,11,-49639.799999999406,884,917,33
-46865.09999999938,-12862.199999999862,1061,-1.4891241407402098,-1.0263523032132924,-1.1711529807335443,3,11,-71531.0999999994,884,918,34
-39276.60000000024,-7403.400000000066,1074,-1.236847443838926,-0.8288024819563768,-0.9775758896511187,2,11,-64909.050000000105,884,919,35
-47003.24999999972,-12568.649999999696,1001,-1.5806627337623378,-0.5550012717871499,-1.4885256853274154,2,11,-68636.24999999959,884,920,36
-32064.749999999447,-11216.999999999258,724,-1.8063739207548013,-1.2075842172136482,-1.421066647250392,1,11,-43246.79999999939,885,896,11
-25284.74999999935,-9965.399999999268,760,-1.3235264507730717,-0.4676387436615903,-1.238851344225507,1,11,-39490.79999999929,885,897,12
-35092.19999999947,-16132.799999999497,751,-1.9195112404664678,-0.455543842267746,-1.9006443446858823,2,11,-47368.64999999938,885,898,13
-21520.499999999523,-2912.549999999176,815,-1.0761842254377911,-0.259601147456569,-1.0626263289366447,3,11,-33667.499999999476,885,899,14
-733.3499999988189,11688.000000000653,1036,-0.029504868031108532,0.46221389480819086,-0.22641706155692812,5,11,-16603.94999999873,885,900,15
34210.650000001,26835.150000000507,1233,1.2524066546544355,1.6991118644730077,0.6029607482002092,7,11,18514.050000001094,885,901,16
27518.850000000402,14683.95000000004,1163,1.0328399354942157,1.5229568495198322,0.3983230005154269,6,11,10419.750000000524,885,902,17
27861.60000000045,22060.650000000045,1163,0.9708574179543107,1.6004917555526266,0.3261173346127439,5,11,6705.000000000407,885,903,18
27699.300000000036,15728.40000000002,1166,1.0136172137824202,1.3896919780856818,0.42682361041923345,5,11,13380.450000000128,885,904,19
-5512.949999999624,4815.150000000049,1196,-0.20371767249471284,0.48715307636910904,-0.4837310476962865,3,11,-18277.799999999697,885,905,20
-2103.0000000001783,6772.94999999969,1190,-0.0797831769942679,-0.20638911071244948,0.020516634094340413,4,11,-13769.849999999977,885,906,21
-13459.649999999225,338.5500000003085,1140,-0.5270568900266069,0.2896193040346436,-0.7674674585084551,4,11,-24955.04999999923,885,907,22
-16622.849999999355,-5102.999999999527,1115,-0.6396447408116577,0.46350032923168843,-0.9799193479835505,4,11,-28839.44999999937,885,908,23
-13568.100000000079,7152.899999999731,1126,-0.49124596253256975,-0.0660587771898761,-0.5259107344374578,5,11,-28186.650000000023,885,909,24
-8362.949999999797,-10109.549999999592,1097,-0.3129421312817647,0.9967318743333957,-0.9505019561308939,3,11,-21439.799999999872,885,910,25
-14360.849999999653,-6037.350000000119,1114,-0.524353069707135,0.09136860641127019,-0.6452432869739055,4,11,-28549.349999999627,885,911,26
-35716.65000000015,-9755.400000000565,1093,-1.2427380856082437,-0.3416036460467284,-1.2174616274338004,2,11,-51242.25000000006,885,912,27
-21631.50000000075,-15236.100000000943,1051,-0.7697898179583454,0.3427819837379509,-1.0662210116905684,3,11,-37183.65000000055,885,913,28
-21886.949999998513,-8392.949999999168,1047,-0.7458387074183325,-0.13744186488937063,-0.7620282765757915,3,11,-41357.09999999846,885,914,29
-28990.35000000056,-7336.200000000312,1053,-1.0117334210037618,-0.6989521283081865,-0.7800291690697881,2,11,-45528.450000000594,885,915,30
-26074.049999999115,1768.8000000004076,1107,-0.8549516520850536,-0.6077868529581147,-0.6539935863309316,4,11,-42738.14999999909,885,916,31
-33942.29999999968,-6874.049999999757,1093,-1.084899648895426,-0.6762288191036441,-0.8813090046868455,3,11,-54435.2999999997,885,917,32
-40221.14999999966,-9479.250000000242,1096,-1.2489658553157255,-0.3537368995969349,-1.2138610008495945,3,11,-62677.7999999997,885,918,33
-45436.050000000534,-8650.650000000518,1094,-1.4004299378591165,-0.16315521543549144,-1.47597175113948,4,11,-68672.10000000062,885,919,34
-20395.4999999995,18717.900000000434,1048,-0.4855574321018573,-0.3196731573068143,-0.40223558634836065,3,11,-62018.69999999949,885,920,35
-29107.949999999353,-12567.449999999577,635,-2.186799639202277,-0.9143404155506502,-1.9884622246135195,1,11,-35734.94999999937,886,896,10
-45016.7999999993,-22043.099999999846,677,-2.945990518345282,-1.0692177707002481,-2.7539070789851987,1,11,-55154.849999999366,886,897,11
-34962.29999999995,-16594.050000000214,676,-2.4734840478758464,-0.9035596048160834,-2.3082311673992804,2,11,-41220.299999999974,886,898,12
-19908.600000000297,-8987.399999999852,752,-1.2125905038999325,0.10915376781205467,-1.4067413693043682,3,11,-29109.600000000224,886,899,13
-323.6999999998766,7509.000000000013,1023,-0.015649661978321083,0.6937790014272616,-0.32611740803649564,3,11,-11612.249999999942,886,900,14
19062.450000000284,9196.200000000073,1285,0.8251875904487556,1.903481962241789,-0.07601481244114515,6,11,8211.45000000042,886,901,15
13622.250000000195,3057.7499999998035,1236,0.6088449242112788,2.225299675656858,-0.600740991980253,5,11,4893.300000000221,886,902,16
7651.650000000236,5530.499999999827,1260,0.28897267707780033,0.9500580062957087,-0.16295708897893196,4,11,-7709.399999999616,886,903,17
-10143.449999999903,-9136.650000000012,1272,-0.3840251323851505,1.394881818857092,-1.1777672853114234,3,11,-23921.84999999992,886,904,18
-27056.549999999745,-10432.349999999939,1268,-1.0820784459941757,0.29416913142334894,-1.3870804674712003,3,11,-39186.44999999984,886,905,19
-5911.650000000369,424.6499999992484,1244,-0.22915668419063132,0.21612978177505163,-0.37179110539609284,3,11,-18203.550000000454,886,906,20
-6485.099999999642,464.8500000000531,1185,-0.24923503136060032,0.8627711171690724,-0.7321751522983501,3,11,-18447.599999999686,886,907,21
-39395.999999999935,-19133.099999999788,1162,-1.6094865476781328,0.26095929147982017,-1.9701219868092197,3,11,-49353.0,886,908,22
-33133.800000000134,-6806.700000000212,1119,-1.338667824275531,-0.16110208649065388,-1.4464282308313168,2,11,-44301.75000000003,886,909,23
-5710.349999999915,-7101.8999999995585,1119,-0.2287792818280758,0.9392882877674954,-0.8073627655111048,3,11,-16376.849999999802,886,910,24
-31913.54999999964,-15514.200000000084,1148,-1.268351091000575,-0.02582481363143122,-1.4322436832375338,3,11,-41291.549999999406,886,911,25
-46333.64999999965,-20729.400000000205,1122,-1.75281319013243,-0.09431400681092363,-1.9304538928553414,2,11,-57985.649999999674,886,912,26
-44965.65000000057,-18261.750000000753,1061,-1.8093997897177783,-0.07151013900027381,-2.0509910083459086,2,11,-55667.70000000045,886,913,27
-35065.49999999944,-13154.249999999647,1044,-1.3997259176969012,-0.23160016609558598,-1.465083014959499,3,11,-46783.49999999956,886,914,28
-43968.90000000045,-13141.349999999864,1084,-1.6823660555898778,-0.7635377097588849,-1.4993520940550222,3,11,-54891.90000000049,886,915,29
-46017.899999999085,-9284.699999999548,1138,-1.6345921108479968,-0.4461714025404268,-1.6062363746125397,3,11,-59118.89999999915,886,916,30
-51578.2499999993,-14715.749999999616,1121,-1.7833888901486452,-0.7505950944001459,-1.618274166530382,2,11,-67416.2999999994,886,917,31
-78232.4999999995,-32998.94999999988,1133,-2.6886628318890207,-0.8483094112060707,-2.5891047605305606,1,11,-94532.99999999953,886,918,32
-62622.60000000034,-21263.250000000215,1129,-2.184998969777811,-0.5867048704905985,-2.1578621630941783,2,11,-76340.10000000033,886,919,33
-67467.60000000005,-29770.79999999955,1076,-2.378953393768759,-0.6143951361299634,-2.3621496827973054,2,11,-80715.6000000001,886,920,34
-24687.599999999293,-9049.499999999493,594,-1.9168795414705841,-0.6250314424380847,-1.8215669584146812,1,11,-33299.09999999934,887,896,9
-28003.049999999675,-10046.849999999695,596,-2.105436477834537,-0.7369274531375465,-1.9814163801500975,2,11,-36934.049999999566,887,897,10
-31060.199999999404,-18272.24999999944,635,-2.0375641152860693,-0.3752830308253906,-2.030641426046359,3,11,-42662.69999999946,887,898,11
-11973.599999999928,-7657.949999999457,729,-0.6763168150861791,0.8181816933669142,-1.0876275102951365,4,11,-24117.599999999948,887,899,12
5331.599999999857,10683.749999999483,986,0.2364365033718745,0.7950275187432373,-0.045425947731803334,4,11,-9827.850000000151,887,900,13
28970.99999999955,26294.249999999287,1318,1.1220935453582415,2.02635919706132,0.3153968867398955,5,11,14348.999999999709,887,901,14
17270.400000000314,12646.499999999749,1274,0.6937189718827703,1.9756077892561275,-0.2009268771455329,6,11,980.4000000004307,887,902,15
18211.19999999998,15236.249999999838,1321,0.6752577698610324,0.7932500053743777,0.3564175830725264,6,11,2402.249999999942,887,903,16
2565.5999999994983,740.099999999893,1342,0.09539187034532529,1.1891508122781875,-0.5238837218452403,4,11,-9185.8500000005,887,904,17
-11280.600000000552,-2153.250000000342,1352,-0.41499041064876696,-0.3766076016515255,-0.27361206524486437,3,11,-22748.10000000056,887,905,18
-5313.900000000934,-85.80000000070231,1305,-0.1951714394463001,-0.21084520200269588,-0.1123314838051062,4,11,-16965.90000000113,887,906,19
-2451.5999999993883,1869.000000000262,1205,-0.09290989055429624,0.6476060513242319,-0.42750350354707706,4,11,-16008.59999999957,887,907,20
-21372.44999999912,-5469.449999998913,1170,-0.789356932857725,0.1242363740872438,-0.9299956897563556,4,11,-35032.9499999992,887,908,21
-23292.000000000015,-8945.09999999985,1168,-0.8558600229939483,-0.1501405368649096,-0.8768571678408035,3,11,-37468.49999999994,887,909,22
-9043.199999999246,-5312.2499999987085,1154,-0.34256504635408996,0.25701006649376895,-0.5075859662992679,5,11,-21206.24999999936,887,910,23
-6972.599999999375,2243.400000000436,1186,-0.25035999077041143,0.29008251278821984,-0.4248115677832606,5,11,-20976.59999999922,887,911,24
589.9500000000644,19790.249999999513,1147,0.019782831633511556,-0.43248977238199005,0.21739160413415218,4,11,-17714.549999999872,887,912,25
-26195.700000000164,-829.0500000005959,1104,-0.9398098237990166,-0.20075633628405307,-0.9528076754608091,3,11,-41629.20000000007,887,913,26
-28645.199999998367,-3040.649999998963,1086,-1.0145074080833463,-0.3788279997716414,-0.9429635171414613,4,11,-46447.19999999844,887,914,27
-46766.85000000031,-11841.299999999812,1128,-1.6521843155794567,-0.905701380671696,-1.3940375234611222,1,11,-61596.30000000022,887,915,28
-36798.899999999216,-3477.899999999455,1143,-1.2679378281937579,-0.2935589917831853,-1.2691477625525929,4,11,-51269.84999999922,887,916,29
-31828.94999999964,5512.200000000208,1145,-1.0413200245548035,-0.48412302293853554,-0.9229137260737097,4,11,-48766.94999999978,887,917,30
-31255.649999998914,6077.2500000006985,1143,-0.9995865772325124,-0.19019837404111192,-1.0118102966411282,3,11,-50081.09999999881,887,918,31
-36098.10000000016,3685.9499999999935,1144,-1.1755722839913791,-0.5946643250972203,-1.0193825423210383,3,11,-56069.55000000016,887,919,32
-39294.900000000205,-4202.249999999904,1119,-1.2886343219345207,-0.3367678153693329,-1.270228886932204,4,11,-56826.900000000256,887,920,33
-24233.39999999942,-13233.599999999757,620,-2.1782043434923652,0.2109253282023142,-2.7160380310476833,2,11,-32872.94999999937,888,896,8
-27187.34999999978,-16241.249999999942,623,-2.179466246356486,0.554873826886292,-2.902305991759523,3,11,-36243.89999999976,888,897,9
-31451.399999999427,-19373.849999999726,642,-2.4971548490715865,0.1841246027089829,-2.816303640894898,2,11,-38167.94999999947,888,898,10
-16286.399999999883,-12715.649999999385,710,-1.1387315825330357,1.109832014050858,-1.91407651496323,4,11,-24898.949999999866,888,899,11
-19577.400000000438,-17769.15000000016,1049,-0.9757763211054038,1.108919234331733,-1.5786064253751608,4,11,-30935.400000000314,888,900,12
6108.29999999921,-3862.2000000002718,1358,0.25700665747987544,1.61508769126379,-0.5278850108681499,5,11,-8143.200000000652,888,901,13
2409.0000000001637,-7863.900000000012,1304,0.10630537169926312,1.7362394881841845,-0.8314822355631221,5,11,-11444.999999999738,888,902,14
22904.84999999981,6258.599999999971,1323,0.9293130848044736,1.4457558328010405,0.2638847296831902,6,11,10042.349999999977,888,903,15
-11949.300000000974,-25375.05000000044,1334,-0.49237677801003005,1.4696182744080353,-1.4231277775044924,5,11,-21300.75000000099,888,904,16
-17817.150000000653,-25737.90000000038,1364,-0.7208840101473033,0.28850645818322523,-0.999830328055172,5,11,-28101.600000000617,888,905,17
-19939.95000000146,-22113.450000001252,1299,-0.8185983995664347,-0.3537804948386391,-0.7405709451032396,5,11,-30407.400000001246,888,906,18
-33178.20000000037,-29353.800000000017,1201,-1.3745986298576323,-3.905855837627369e-05,-1.5650414735190468,3,11,-42838.650000000314,888,907,19
-43330.349999999555,-30359.249999999163,1172,-1.8557468058640514,0.27911428042885006,-2.2442754925063055,3,11,-53194.79999999952,888,908,20
-49998.900000000256,-34427.09999999987,1151,-2.111786289010361,-0.05331887555819953,-2.3719422937483094,2,11,-59594.400000000256,888,909,21
-29249.699999999953,-22082.24999999925,1119,-1.261815906764274,-0.47290773539935965,-1.1780696030603581,4,11,-39526.199999999895,888,910,22
-40096.0499999996,-24139.649999999416,1152,-1.6108812285828968,-0.142232644109788,-1.7500244717163427,5,11,-51485.54999999958,888,911,23
-27275.70000000034,-10592.700000000194,1136,-1.0118944064704523,-0.33468678943599145,-0.9632553506109018,2,11,-41955.75000000023,888,912,24
-47397.450000000856,-27625.80000000044,1121,-1.8753255946468124,-0.41556372891312277,-1.9076470635700005,2,11,-59374.95000000068,888,913,25
-45112.64999999941,-26117.8499999992,1094,-1.811295591416951,-0.6582083654897046,-1.7064440163929548,2,11,-56451.14999999941,888,914,26
-64313.85000000053,-47040.14999999955,1134,-2.4553285927793533,-0.5223261645268163,-2.518796737371234,2,11,-78353.8500000005,888,915,27
-65437.04999999962,-36336.2999999992,1153,-2.3926463764357027,-0.32607377622477146,-2.5367269772931103,3,11,-79118.54999999952,888,916,28
-62810.24999999962,-29074.199999999495,1165,-2.1689453203922984,-0.4983618244369242,-2.179098822774838,2,11,-79062.74999999971,888,917,29
-53803.19999999954,-10475.849999999413,1187,-1.7518405302064033,-0.733568121235784,-1.5911208391993041,3,11,-72185.6999999996,888,918,30
-58152.3000000006,-25786.949999999593,1179,-1.9767831890235945,-0.580579236066108,-1.921435412693838,2,11,-75181.80000000057,888,919,31
-57710.850000000835,-20854.199999999815,1129,-1.9547174157342857,-0.47295653641982777,-1.9554297028416978,1,11,-73038.90000000078,888,920,32
-14697.599999999526,-2271.599999999574,548,-1.4570123733971136,-0.9252085725233644,-1.1447769647854225,3,11,-21559.649999999587,889,896,7
-16295.400000000118,-841.1999999999509,559,-1.5376803125444636,-1.074667865350758,-1.1653860154714202,1,11,-23445.45000000001,889,897,8
-11236.35000000097,6423.149999999442,607,-1.0353059505142634,-1.1251818050943687,-0.608426848559001,3,11,-18093.900000000926,889,898,9
-15659.25000000068,-201.9000000000715,700,-1.212658837820095,0.013520788218256379,-1.417956924286823,3,11,-23963.25000000064,889,899,10
-1605.6000000003423,1404.899999999725,994,-0.09020838798757176,0.5612064157280294,-0.37047771201181745,5,11,-11727.150000000373,889,900,11
11042.399999999892,2793.900000000285,1246,0.5273988761914576,1.2630100996172846,-0.07650718761581841,5,11,-1064.1000000001804,889,901,12
18595.950000000154,3985.6499999998523,1238,0.9496209261539007,1.86258357318663,-0.0037261522355419127,6,11,9786.000000000087,889,902,13
13352.099999999486,-556.9500000002081,1243,0.6139412099017669,1.2646000422029093,-0.05497723352490473,6,11,4106.099999999278,889,903,14
20483.69999999935,233.09999999951015,1259,0.913789815440253,1.703280077637145,0.0466401047205087,5,11,10547.249999999243,889,904,15
15390.450000000019,9299.250000000284,1254,0.6790106290523695,-0.30246834712221216,0.9480561863896326,6,11,4293.449999999895,889,905,16
15000.749999999225,8342.999999999283,1195,0.6732765295125906,0.12017931526787158,0.7114822027826336,5,11,3555.749999999098,889,906,17
4711.350000000537,3519.4500000004236,1149,0.20467108423651262,0.33428771923145534,0.04695447744504427,3,11,-8619.149999999558,889,907,18
-10459.649999999989,-987.2999999997164,1086,-0.47204322181525316,0.2041010431973641,-0.658676656551077,3,11,-21187.649999999965,889,908,19
-14470.200000000852,-4449.150000000728,1087,-0.6348137832246475,-0.039603640376295775,-0.7125968239752201,3,11,-25078.200000000885,889,909,20
8076.29999999957,1221.9000000002168,1047,0.34498048925749314,0.5258719834342046,0.09163589752633788,5,11,-3005.7000000005064,889,910,21
-16992.150000000933,3255.149999999341,1081,-0.7218327937722425,-0.560026178381857,-0.5155560367140911,3,11,-29002.650000001042,889,911,22
-24106.6500000009,-6453.900000000698,1071,-0.9697959926462251,-0.5219076750654922,-0.8194791996987499,3,11,-36028.650000000955,889,912,23
-28403.85000000096,-2405.250000000752,1001,-1.224850340890235,-0.46829249125396755,-1.1454126369463848,3,11,-40894.350000001024,889,913,24
-27696.149999999914,563.8500000002468,991,-1.2123527476911788,-0.7036142498921668,-0.9916776261088481,3,11,-40243.65000000005,889,914,25
-24918.450000001023,2241.7499999994325,1005,-1.0604910020683316,-0.4659889011123431,-0.9575279724762432,2,11,-37635.450000001,889,915,26
-21411.90000000014,3181.0500000000084,1051,-0.8634573243254785,-0.061343110053351135,-0.9669290265942416,4,11,-35547.90000000023,889,916,27
-28071.149999999463,-523.1999999997179,1049,-1.0747253732984339,-0.5207317137434304,-0.9400622567157947,3,11,-44570.699999999546,889,917,28
-50969.399999999485,-13196.999999999638,1083,-1.965784286583222,-0.7832469843071133,-1.8205280822977736,3,11,-64436.39999999956,889,918,29
-41965.65000000091,-5107.650000000183,1118,-1.6114810111383508,-0.979732818881574,-1.2942648103135908,3,11,-54647.100000000966,889,919,30
-44679.45000000151,-6592.500000000617,1086,-1.6625872119903309,-0.7381597747904768,-1.4925767475834593,3,11,-58167.450000001525,889,920,31
-12803.250000000082,-3770.249999999636,505,-1.1481359918028862,-0.672799536560508,-0.9631812471663661,4,11,-21387.30000000014,890,896,6
-15306.750000000437,-2443.9499999996638,523,-1.1582889648611034,-0.6179135340362802,-1.0001162515096707,2,11,-27648.750000000407,890,897,7
-28422.750000000495,-13132.649999999814,595,-2.0611505049084515,-0.9428226695955078,-1.8633836248018907,2,11,-39702.30000000051,890,898,8
-24010.950000000394,-11909.54999999936,738,-1.5874132398408667,-0.673828020314536,-1.440718881409438,1,11,-35091.00000000038,890,899,9
10967.249999999696,14267.550000000037,1009,0.502207081732767,0.7545017334681698,0.26366991251547933,5,11,-6349.200000000477,890,900,10
36484.94999999905,26958.45000000016,1275,1.4216763232708238,1.7169024804650244,0.8446944037575026,5,11,16438.49999999904,890,901,11
42635.84999999906,32251.49999999991,1235,1.6022296726896728,1.570936041266565,1.1104567306571365,6,11,16559.399999999267,890,902,12
53969.099999999715,44349.60000000065,1199,1.811955874160618,0.9750405250420945,1.566304666489522,7,11,25534.649999999674,890,903,13
41417.399999998335,26974.49999999951,1255,1.3483849140843496,1.5168445747570594,0.8644419659261935,7,11,11422.949999998324,890,904,14
22831.799999998977,22744.049999999843,1279,0.7383354876937077,0.1662326471519708,0.7263850604626191,5,11,-5830.650000000955,890,905,15
24815.549999998995,26107.049999999246,1216,0.8382986199841785,-0.11634537284940931,0.947304095252017,5,11,680.099999998929,890,906,16
20852.24999999932,30226.8000000002,1175,0.6504526670083681,-0.15305165178067473,0.7511951765629602,4,11,-12141.750000000582,890,907,17
11125.499999999993,17208.450000001012,1155,0.351818824401739,0.10918292008994386,0.3347696135305588,4,11,-20518.5,890,908,18
-9563.250000001086,3330.749999999658,1145,-0.2882685643304269,-0.1182402000460087,-0.2632210057627645,3,11,-42235.200000001,890,909,19
-2329.8000000003876,-1089.449999999281,1093,-0.0785940704169213,0.23430527603685233,-0.19258529576337452,4,11,-24735.300000000338,890,910,20
2397.4499999995896,16726.350000000126,1099,0.07405075837139347,-0.33394509456874477,0.2111035349562558,5,11,-29731.50000000029,890,911,21
3862.349999999436,19634.10000000007,1063,0.11956547595563416,-0.4161616331199631,0.29210555339219807,5,11,-26067.150000000605,890,912,22
-15119.250000001062,46.79999999964093,1006,-0.5635963067530558,0.0733688893803806,-0.6638760559037413,3,11,-31480.20000000106,890,913,23
-25709.99999999957,-4238.699999999024,986,-0.9610054967576922,-0.5767501969672164,-0.7864307281699724,3,11,-42955.949999999575,890,914,24
1334.5499999990097,28009.200000000266,1018,0.038720176499938204,-0.7281176894169631,0.3230506795540753,5,11,-32908.950000000885,890,915,25
2339.2499999998345,28750.500000000786,1079,0.062192603175874495,-0.6060332034806074,0.28646167551324747,6,11,-34649.70000000036,890,916,26
4061.4000000003125,29766.90000000069,1063,0.09959086759558945,-0.7449730530586628,0.35683673166160146,5,11,-36831.59999999963,890,917,27
14054.100000000433,43688.2500000009,1066,0.31747676245022793,-0.6297216650764851,0.52241430210406,5,11,-31013.399999999558,890,918,28
3253.199999999186,31422.150000000358,1079,0.08311554119821926,-0.5614799873071591,0.2841726594696815,4,11,-34556.2500000007,890,919,29
1638.749999999356,32926.350000000435,1045,0.04070087661056065,-0.34030729987112185,0.15831634366495248,5,11,-37838.250000000815,890,920,30
-20044.799999999967,-8643.000000000142,427,-2.220703855470844,-1.1177907197458146,-1.9249661336435908,2,11,-25909.050000000047,891,896,5
-19824.000000000564,-5803.3500000004815,456,-1.5040318429102193,-1.737099223576698,-0.9151716061061616,3,11,-32308.50000000059,891,897,6
-24202.950000000084,-8949.750000000044,507,-1.8271842783174577,-0.7625008821299575,-1.6691660777053168,2,11,-35106.000000000146,891,898,7
-28916.25000000033,-11636.549999999468,662,-1.9888878928998122,-1.2816706671370364,-1.5982476748186571,1,11,-38619.30000000032,891,899,8
19153.949999999862,25204.20000000002,1028,0.9204413292609488,0.28041033113934005,0.8774882410045192,6,11,3130.4999999998254,891,900,9
53638.49999999994,39887.7,1282,2.149174920802147,1.4241458947784,1.7408751846683452,7,11,34673.54999999993,891,901,10
58494.29999999949,45607.199999999604,1253,2.154352540313326,1.5911614122367037,1.6950737113649714,8,11,32482.79999999967,891,902,11
69292.6499999995,54666.30000000015,1247,2.3506455026854183,1.0447182733418443,2.1184079162662313,7,11,41702.69999999943,891,903,12
55561.049999998475,42611.09999999911,1262,1.825283332148572,1.540425001896386,1.3660208875385806,7,11,26691.59999999858,891,904,13
