count,win_rate,pf,cum,avg,month_avg,RSI,DEV,DCH,MACRO
378,45.5026455026455,0.8333604091651359,-77.91614448440525,-0.20612736636086046,6.964363636363636,65,5.0,3.0,above_ma25
140,52.142857142857146,1.1109018782958655,17.666713903749766,0.1261908135982126,2.5793939393939396,65,5.0,3.0,below_ma5
277,46.20938628158845,0.8995123100366859,-32.90664820104584,-0.11879656390269257,5.103515151515151,65,5.0,4.0,none
60,48.333333333333336,1.0869079669542732,5.93438134459247,0.09890635574320784,1.1054545454545455,65,5.0,4.0,below_ma25
217,45.622119815668206,0.8501422159380196,-38.841029545638314,-0.17899091956515353,3.998060606060606,65,5.0,4.0,above_ma25
73,47.94520547945205,0.9879340797670688,-1.032617190687396,-0.014145440968320494,1.344969696969697,65,5.0,4.0,below_ma5
151,47.682119205298015,0.9716040856196462,-5.023843456211631,-0.03327048646497769,2.782060606060606,65,5.0,5.0,none
39,53.84615384615385,1.1813679084532713,7.927976878350012,0.2032814584192311,0.7185454545454545,65,5.0,5.0,below_ma25
112,45.535714285714285,0.902770843304727,-12.951820334561644,-0.11564125298715754,2.0635151515151513,65,5.0,5.0,above_ma25
44,52.27272727272727,1.07924936963964,4.000703457722038,0.09092507858459177,0.8106666666666666,65,5.0,5.0,below_ma5
369,48.23848238482385,0.9615911120167691,-16.63274382467582,-0.04507518651673664,6.7985454545454544,70,3.0,3.0,none
79,45.56962025316456,1.083303812585045,7.438532318623509,0.09415863694460139,1.4555151515151514,70,3.0,3.0,below_ma25
290,48.96551724137931,0.9299744936041073,-24.071276143299333,-0.08300440049413563,5.343030303030303,70,3.0,3.0,above_ma25
103,52.42718446601942,1.1002059819078938,11.446946896626104,0.11113540676336023,1.8976969696969697,70,3.0,3.0,below_ma5
218,47.706422018348626,0.9315654649914877,-17.42712145758534,-0.07994092411736395,4.016484848484849,70,3.0,4.0,none
46,45.65217391304348,1.1140668740872515,6.0983167644704634,0.13257210357544486,0.8475151515151516,70,3.0,4.0,below_ma25
172,48.25581395348838,0.8830692824637841,-23.5254382220558,-0.1367758036166035,3.1689696969696968,70,3.0,4.0,above_ma25
56,50.0,1.0707584015825118,4.436390657816374,0.07922126174672096,1.0317575757575757,70,3.0,4.0,below_ma5
125,49.6,1.0514229884413888,7.319662123911379,0.05855729699129103,2.303030303030303,70,3.0,5.0,none
31,54.83870967741935,1.4031139308836857,13.054714942245479,0.42111983684662835,0.5711515151515152,70,3.0,5.0,below_ma25
94,47.87234042553192,0.9478430225071162,-5.7350528183341005,-0.06101120019504362,1.7318787878787878,70,3.0,5.0,above_ma25
36,55.55555555555556,1.3514180622457184,12.924048879255096,0.359001357757086,0.6632727272727272,70,3.0,5.0,below_ma5
369,48.23848238482385,0.9615911120167691,-16.63274382467582,-0.04507518651673664,6.7985454545454544,70,4.0,3.0,none
79,45.56962025316456,1.083303812585045,7.438532318623509,0.09415863694460139,1.4555151515151514,70,4.0,3.0,below_ma25
290,48.96551724137931,0.9299744936041073,-24.071276143299333,-0.08300440049413563,5.343030303030303,70,4.0,3.0,above_ma25
103,52.42718446601942,1.1002059819078938,11.446946896626104,0.11113540676336023,1.8976969696969697,70,4.0,3.0,below_ma5
218,47.706422018348626,0.9315654649914877,-17.42712145758534,-0.07994092411736395,4.016484848484849,70,4.0,4.0,none
46,45.65217391304348,1.1140668740872515,6.0983167644704634,0.13257210357544486,0.8475151515151516,70,4.0,4.0,below_ma25
172,48.25581395348838,0.8830692824637841,-23.5254382220558,-0.1367758036166035,3.1689696969696968,70,4.0,4.0,above_ma25
56,50.0,1.0707584015825118,4.436390657816374,0.07922126174672096,1.0317575757575757,70,4.0,4.0,below_ma5
125,49.6,1.0514229884413888,7.319662123911379,0.05855729699129103,2.303030303030303,70,4.0,5.0,none
31,54.83870967741935,1.4031139308836857,13.054714942245479,0.42111983684662835,0.5711515151515152,70,4.0,5.0,below_ma25
94,47.87234042553192,0.9478430225071162,-5.7350528183341005,-0.06101120019504362,1.7318787878787878,70,4.0,5.0,above_ma25
36,55.55555555555556,1.3514180622457184,12.924048879255096,0.359001357757086,0.6632727272727272,70,4.0,5.0,below_ma5
368,48.369565217391305,0.9682991986403943,-13.632743824675822,-0.0370454995235756,6.780121212121212,70,5.0,3.0,none
78,46.15384615384615,1.120964723880181,10.438532318623508,0.13382733741825012,1.437090909090909,70,5.0,3.0,below_ma25
290,48.96551724137931,0.9299744936041073,-24.071276143299333,-0.08300440049413563,5.343030303030303,70,5.0,3.0,above_ma25
103,52.42718446601942,1.1002059819078938,11.446946896626104,0.11113540676336023,1.8976969696969697,70,5.0,3.0,below_ma5
217,47.926267281105986,0.9426707820908447,-14.42712145758534,-0.06648443068011678,3.998060606060606,70,5.0,4.0,none
45,46.666666666666664,1.1802980563871242,9.098316764470463,0.2021848169882325,0.8290909090909091,70,5.0,4.0,below_ma25
172,48.25581395348838,0.8830692824637841,-23.5254382220558,-0.1367758036166035,3.1689696969696968,70,5.0,4.0,above_ma25
56,50.0,1.0707584015825118,4.436390657816374,0.07922126174672096,1.0317575757575757,70,5.0,4.0,below_ma5
125,49.6,1.0514229884413888,7.319662123911379,0.05855729699129103,2.303030303030303,70,5.0,5.0,none
31,54.83870967741935,1.4031139308836857,13.054714942245479,0.42111983684662835,0.5711515151515152,70,5.0,5.0,below_ma25
94,47.87234042553192,0.9478430225071162,-5.7350528183341005,-0.06101120019504362,1.7318787878787878,70,5.0,5.0,above_ma25
36,55.55555555555556,1.3514180622457184,12.924048879255096,0.359001357757086,0.6632727272727272,70,5.0,5.0,below_ma5
