entry,y,ticker,pnl,yen
2024-04-09,2024,4527.T,0.10238907849829351,902.6109215017066
2024-04-10,2024,4613.T,-0.7342491710090004,-6169.161534817622
2024-04-11,2024,2267.T,-0.738255033557047,-6612.181208053692
2024-04-12,2024,4661.T,-1.381331100879029,-13117.12013394726
2024-04-15,2024,3543.T,-3.0,-23724.0
2024-04-16,2024,8410.T,-1.167728237791936,-11599.044585987302
2024-04-17,2024,2379.T,3.84172109104879,29988.474836726855
2024-04-18,2024,9101.T,5.0,40430.0
2024-04-19,2024,9021.T,1.1928429423459244,10800.0
2024-04-19,2024,8473.T,3.4652114597544337,32174.48840381992
2024-04-23,2024,6758.T,1.632815611310235,12275.507765830345
2024-04-24,2024,9008.T,-3.0,-28454.399999999998
2024-04-24,2024,6869.T,0.3024193548387097,3009.677419354839
2024-04-26,2024,3407.T,4.312796208530806,41454.5971563981
2024-04-30,2024,7751.T,1.4709371293001186,12397.0581257414
2024-04-30,2024,3003.T,2.072714916751614,18188.07339449541
2024-05-01,2024,4503.T,2.9402048232573508,26708.820614469776
2024-05-07,2024,4768.T,1.02832097100472,9148.457518543491
2024-05-07,2024,9041.T,-1.7951959544879899,-14182.04804045512
2024-05-07,2024,9143.T,-3.0,-29268.0
2024-05-10,2024,9989.T,-1.3296011196641007,-11447.865640307908
2024-05-10,2024,9020.T,1.4570685169124025,12530.060711188205
2024-05-13,2024,4528.T,5.331570830579422,48911.83079973562
2024-05-15,2024,7267.T,-3.0,-26190.0
2024-05-15,2024,3088.T,5.0,44580.0
2024-05-15,2024,3391.T,-3.0,-29289.0
2024-05-17,2024,9005.T,3.3185840707964607,30199.11504424779
2024-05-20,2024,6178.T,-0.27586206896551724,-2404.137931034483
2024-05-20,2024,9042.T,1.4676616915422884,11764.776119402984
2024-05-23,2024,2267.T,-1.856267029972752,-16344.431198910082
2024-05-24,2024,4507.T,2.3102792805965766,21186.80097738966
2024-05-24,2024,9531.T,5.0,33380.0
2024-05-28,2024,5214.T,-0.4159733777038269,-3007.487520798669
2024-05-29,2024,9143.T,5.0,45885.0
2024-05-30,2024,5423.T,1.7263427109974423,16334.6547314578
2024-05-31,2024,3197.T,3.625730994152047,30992.748538011696
2024-06-03,2024,9009.T,0.827319133955285,7782.315242249561
2024-06-04,2024,9020.T,0.21865889212827988,1809.8396501457728
2024-06-04,2024,6702.T,5.0,45830.0
2024-06-05,2024,7203.T,-0.9538461538461539,-9437.353846153846
2024-06-06,2024,6965.T,-3.0,-29184.0
2024-06-07,2024,3397.T,0.24861878453038672,1799.9999999999998
2024-06-07,2024,4768.T,0.6576670128071997,5651.661474558671
