ev,win,side,n,gross,net,t,t1,t2,wy,ny
上海株寄り09:30,5→15,売,2748,-0.00455775423743069,-0.009557754237430691,-2.6897855806792794,-1.0415952059144273,-2.552157416704915,1,11
上海株寄り09:30,5→30,買,2753,0.004228073485506563,-0.0007719265144934375,1.675009441309467,1.9502770066142368,0.6611595007942218,8,11
上海株寄り09:30,5→30,売,2753,-0.004228073485506563,-0.009228073485506562,-1.675009441309467,-1.9502770066142368,-0.6611595007942218,3,11
上海引け15:00,前15→0,買,2750,0.004414311778275042,-0.0005856882217249578,2.713773172130257,1.293897000798434,2.4365812568034158,7,11
上海引け15:00,前15→0,売,2750,-0.004414311778275042,-0.009414311778275043,-2.713773172130257,-1.293897000798434,-2.4365812568034158,4,11
上海引け15:00,前10→0,買,2751,0.001847008557602868,-0.003152991442397132,1.3427065178796744,0.46009968692528275,1.3328773450000404,6,11
上海引け15:00,前10→0,売,2751,-0.001847008557602868,-0.006847008557602868,-1.3427065178796744,-0.46009968692528275,-1.3328773450000404,5,11
上海引け15:00,前5→0,買,2746,0.001892681516967967,-0.003107318483032033,2.103308426337991,1.2945346264490651,1.659114217013299,8,11
上海引け15:00,前5→0,売,2746,-0.001892681516967967,-0.006892681516967967,-2.103308426337991,-1.2945346264490651,-1.659114217013299,3,11
上海引け15:00,0→5,買,2743,-6.91707153735399e-05,-0.00506917071537354,-0.05460106620243925,-0.01786786746140584,-0.055786430088509566,6,11
上海引け15:00,0→5,売,2743,6.91707153735399e-05,-0.00493082928462646,0.05460106620243925,0.01786786746140584,0.055786430088509566,5,11
上海引け15:00,0→10,買,2751,0.0008503482342206914,-0.004149651765779309,0.4841814582801987,-0.3042714185618074,0.8683096162333391,5,11
上海引け15:00,0→10,売,2751,-0.0008503482342206914,-0.0058503482342206915,-0.4841814582801987,0.3042714185618074,-0.8683096162333391,6,11
上海引け15:00,0→15,買,2747,0.0012461076913498033,-0.0037538923086501965,0.5935731644158828,0.403781655010099,0.4377054523354355,6,11
上海引け15:00,0→15,売,2747,-0.0012461076913498033,-0.006246107691349804,-0.5935731644158828,-0.403781655010099,-0.4377054523354355,5,11
上海引け15:00,0→30,買,2755,0.0016680498264420663,-0.003331950173557934,0.6333469711901002,-0.17812833827260183,0.9470222645599174,5,11
上海引け15:00,0→30,売,2755,-0.0016680498264420663,-0.006668049826442066,-0.6333469711901002,0.17812833827260183,-0.9470222645599174,6,11
上海引け15:00,5→15,買,2745,0.0013119339062201275,-0.0036880660937798726,0.8278730506895764,0.4794704062646777,0.6783658962562275,4,11
上海引け15:00,5→15,売,2745,-0.0013119339062201275,-0.006311933906220127,-0.8278730506895764,-0.4794704062646777,-0.6783658962562275,7,11
上海引け15:00,5→30,買,2748,0.0017373638086526292,-0.003262636191347371,0.7702154367515003,-0.19335490825225451,1.1861895009483494,7,11
上海引け15:00,5→30,売,2748,-0.0017373638086526292,-0.006737363808652629,-0.7702154367515003,0.19335490825225451,-1.1861895009483494,4,11
SGE夜間20:00,前15→0,買,2748,-0.0018530302573539514,-0.006853030257353952,-1.0102317176909275,-1.0936336070993755,-0.3145045969501669,5,11
SGE夜間20:00,前15→0,売,2748,0.0018530302573539514,-0.0031469697426460487,1.0102317176909275,1.0936336070993755,0.3145045969501669,6,11
SGE夜間20:00,前10→0,買,2742,-0.0005738519584156077,-0.005573851958415608,-0.3889458820810001,-0.9025239634041183,0.3581914223465033,5,11
SGE夜間20:00,前10→0,売,2742,0.0005738519584156077,-0.004426148041584393,0.3889458820810001,0.9025239634041183,-0.3581914223465033,6,11
SGE夜間20:00,前5→0,買,2734,-0.0016781202260538087,-0.0066781202260538085,-1.6663226438860317,-2.1845361650936166,-0.27102738902998996,5,11
SGE夜間20:00,前5→0,売,2734,0.0016781202260538087,-0.0033218797739461917,1.6663226438860317,2.1845361650936166,0.27102738902998996,6,11
SGE夜間20:00,0→5,買,2748,0.00393557761459978,-0.0010644223854002202,2.9937487176612363,1.5118730473324618,2.7792399719529466,9,11
SGE夜間20:00,0→5,売,2748,-0.00393557761459978,-0.008935577614599781,-2.9937487176612363,-1.5118730473324618,-2.7792399719529466,2,11
SGE夜間20:00,0→10,買,2750,0.0028384955881516774,-0.0021615044118483227,1.6108165374082148,0.5603849775616918,1.8038250825191209,10,11
SGE夜間20:00,0→10,売,2750,-0.0028384955881516774,-0.007838495588151678,-1.6108165374082148,-0.5603849775616918,-1.8038250825191209,1,11
SGE夜間20:00,0→15,買,2751,0.004472982534426091,-0.0005270174655739087,2.034555553204362,1.4339161442068125,1.4433265403928128,8,11
