clock,h,m,k,side,n,gross,net,t,t1,t2,wy,ny,roll
ロンドン,5,45,60,売,2785,-0.0005797278863502645,-0.0055797278863502645,-0.16978274163931864,-1.4914719015342766,0.7304733963951853,4,11,False
ロンドン,6,0,60,買,2785,-0.0004245520293633159,-0.005424552029363316,-0.1259060697200786,0.7662930510330932,-0.6943982838901419,4,11,False
ロンドン,6,0,60,売,2785,0.0004245520293633159,-0.004575447970636685,0.1259060697200786,-0.7662930510330932,0.6943982838901419,7,11,False
ロンドン,6,15,60,買,2785,0.00036219494418171787,-0.004637805055818282,0.09933601237529158,-0.07005849424365168,0.16662810132075964,5,11,False
ロンドン,6,15,60,売,2785,-0.00036219494418171787,-0.005362194944181718,-0.09933601237529158,0.07005849424365168,-0.16662810132075964,6,11,False
ロンドン,6,30,60,買,2785,-7.323872328298031e-05,-0.00507323872328298,-0.020072371067897908,-0.9074195662562022,0.6523110010845419,5,11,False
ロンドン,6,30,60,売,2785,7.323872328298031e-05,-0.00492676127671702,0.020072371067897908,0.9074195662562022,-0.6523110010845419,6,11,False
ロンドン,6,45,60,買,2785,-0.00018117889132763913,-0.005181178891327639,-0.05207290895664604,-2.2783672399310624,1.6810717343195858,6,11,False
ロンドン,6,45,60,売,2785,0.00018117889132763913,-0.004818821108672361,0.05207290895664604,2.2783672399310624,-1.6810717343195858,5,11,False
ロンドン,7,0,60,買,2785,0.0030668492534412814,-0.0019331507465587187,0.8803488523612735,-1.3833281177351329,2.393739430529932,6,11,False
ロンドン,7,0,60,売,2785,-0.0030668492534412814,-0.008066849253441281,-0.8803488523612735,1.3833281177351329,-2.393739430529932,5,11,False
ロンドン,7,15,60,買,2785,0.006327891223674403,0.001327891223674403,1.7001468846969952,1.072230886013224,1.3193486683379438,7,11,False
ロンドン,7,15,60,売,2785,-0.006327891223674403,-0.011327891223674403,-1.7001468846969952,-1.072230886013224,-1.3193486683379438,4,11,False
ロンドン,7,30,60,買,2785,0.00500067576614205,6.757661420503033e-07,1.4180763924649642,1.0175831315404353,1.0010225990516217,6,11,False
ロンドン,7,30,60,売,2785,-0.00500067576614205,-0.01000067576614205,-1.4180763924649642,-1.0175831315404353,-1.0010225990516217,5,11,False
ロンドン,7,45,60,買,2785,0.008890909819174894,0.0038909098191748934,2.451808045594642,3.0221172113918926,0.6317251292561233,9,11,False
ロンドン,7,45,60,売,2785,-0.008890909819174894,-0.013890909819174894,-2.451808045594642,-3.0221172113918926,-0.6317251292561233,2,11,False
ロンドン,8,0,60,買,2785,0.004426985550802495,-0.0005730144491975049,1.215821280397505,2.0779233396843675,-0.1928291849756474,7,11,False
ロンドン,8,0,60,売,2785,-0.004426985550802495,-0.009426985550802496,-1.215821280397505,-2.0779233396843675,0.1928291849756474,4,11,False
ロンドン,8,15,60,買,2785,0.0022558583683256776,-0.0027441416316743225,0.609948258586635,1.530646566292027,-0.40749700765902874,7,11,False
ロンドン,8,15,60,売,2785,-0.0022558583683256776,-0.007255858368325678,-0.609948258586635,-1.530646566292027,0.40749700765902874,4,11,False
ロンドン,8,30,60,買,2785,0.0011174808573903023,-0.0038825191426096976,0.30631261171547086,1.1518844811521582,-0.4378908427161216,5,11,False
ロンドン,8,30,60,売,2785,-0.0011174808573903023,-0.006117480857390303,-0.30631261171547086,-1.1518844811521582,0.4378908427161216,6,11,False
ロンドン,8,45,60,買,2785,0.0006132944479227882,-0.0043867055520772115,0.1768735769975493,0.5965114269142326,-0.1984556073105778,5,11,False
ロンドン,8,45,60,売,2785,-0.0006132944479227882,-0.005613294447922789,-0.1768735769975493,-0.5965114269142326,0.1984556073105778,6,11,False
ロンドン,9,0,60,買,2785,0.002887799527753876,-0.002112200472246124,0.8437341457721771,1.4165405527190664,-0.01307282457771716,7,11,False
ロンドン,9,0,60,売,2785,-0.002887799527753876,-0.007887799527753876,-0.8437341457721771,-1.4165405527190664,0.01307282457771716,4,11,False
ロンドン,9,15,60,買,2785,0.008072699787512782,0.0030726997875127815,2.4809608732512283,1.3428158790813824,2.1121583568354962,9,11,False
ロンドン,9,15,60,売,2785,-0.008072699787512782,-0.01307269978751278,-2.4809608732512283,-1.3428158790813824,-2.1121583568354962,2,11,False
ロンドン,9,30,60,買,2785,-0.0013045526112284826,-0.0063045526112284825,-0.41828303158401914,0.24280762415603852,-0.775634162625181,5,11,False
ロンドン,9,30,60,売,2785,0.0013045526112284826,-0.0036954473887715177,0.41828303158401914,-0.24280762415603852,0.775634162625181,6,11,False
ロンドン,9,45,60,買,2785,-0.0008571781061348316,-0.005857178106134832,-0.28851252791858295,0.3363133531432352,-0.6795280660570289,6,11,False
ロンドン,9,45,60,売,2785,0.0008571781061348316,-0.004142821893865168,0.28851252791858295,-0.3363133531432352,0.6795280660570289,5,11,False
ロンドン,10,0,60,買,2785,-0.001186903181000173,-0.006186903181000173,-0.3857334922813505,-0.7749378846444743,0.20321389843267804,6,11,False
ロンドン,10,0,60,売,2785,0.001186903181000173,-0.0038130968189998274,0.3857334922813505,0.7749378846444743,-0.20321389843267804,5,11,False
ロンドン,10,15,60,買,2785,-0.0030826576686129705,-0.00808265766861297,-0.9126786049633953,-0.8018284578736865,-0.5412390674139458,5,11,False
ロンドン,10,15,60,売,2785,0.0030826576686129705,-0.0019173423313870296,0.9126786049633953,0.8018284578736865,0.5412390674139458,6,11,False
ロンドン,10,30,60,買,2785,0.0063036673452626524,0.0013036673452626523,1.9441245637226408,0.7089642918007358,1.8654143071105125,8,11,False
ロンドン,10,30,60,売,2785,-0.0063036673452626524,-0.011303667345262652,-1.9441245637226408,-0.7089642918007358,-1.8654143071105125,3,11,False
ロンドン,10,45,60,買,2785,0.004993926914693923,-6.073085306076975e-06,1.4727110938855381,0.18520189011790592,1.6628592187004807,6,11,False
ロンドン,10,45,60,売,2785,-0.004993926914693923,-0.009993926914693923,-1.4727110938855381,-0.18520189011790592,-1.6628592187004807,5,11,False
ロンドン,11,0,60,買,2785,0.0016751453413967681,-0.003324854658603232,0.508522684008039,0.004149564215994402,0.6309570678439629,7,11,False
ロンドン,11,0,60,売,2785,-0.0016751453413967681,-0.006675145341396768,-0.508522684008039,-0.004149564215994402,-0.6309570678439629,4,11,False
ロンドン,11,15,60,買,2785,0.0011941946901904816,-0.0038058053098095185,0.35142320896933643,0.04393169242036562,0.42720607517495457,7,11,False
ロンドン,11,15,60,売,2785,-0.0011941946901904816,-0.006194194690190481,-0.35142320896933643,-0.04393169242036562,-0.42720607517495457,4,11,False
ロンドン,11,30,60,買,2785,0.00039120147076496313,-0.004608798529235037,0.11707007645159874,-0.4143853969282426,0.5253740505397626,5,11,False
ロンドン,11,30,60,売,2785,-0.00039120147076496313,-0.0053912014707649634,-0.11707007645159874,0.4143853969282426,-0.5253740505397626,6,11,False
ロンドン,11,45,60,買,2785,-0.0006310958366481022,-0.005631095836648102,-0.17258112574959839,-0.9162262928668404,0.5820080150045517,5,11,False
ロンドン,11,45,60,売,2785,0.0006310958366481022,-0.004368904163351898,0.17258112574959839,0.9162262928668404,-0.5820080150045517,6,11,False
ロンドン,12,0,60,買,2785,0.0013792059206408501,-0.00362079407935915,0.37081387680378686,-0.36642591497644417,0.8013010657780341,5,11,False
ロンドン,12,0,60,売,2785,-0.0013792059206408501,-0.006379205920640851,-0.37081387680378686,0.36642591497644417,-0.8013010657780341,6,11,False
ロンドン,12,15,60,買,2785,-0.0009496817347377017,-0.005949681734737702,-0.2512501836670025,-0.6049059823848398,0.1767551096177311,4,11,False
ロンドン,12,15,60,売,2785,0.0009496817347377017,-0.004050318265262298,0.2512501836670025,0.6049059823848398,-0.1767551096177311,7,11,False
ロンドン,12,30,60,買,2785,-0.004794664127366289,-0.00979466412736629,-1.1491948246367463,-0.22930411730890363,-1.3111504745710718,4,11,False
ロンドン,12,30,60,売,2785,0.004794664127366289,-0.00020533587263371102,1.1491948246367463,0.22930411730890363,1.3111504745710718,7,11,False
ロンドン,12,45,60,買,2785,-0.00015488546218902707,-0.005154885462189027,-0.026811289834695953,0.2273125853206253,-0.21423184559634076,5,11,False
ロンドン,12,45,60,売,2785,0.00015488546218902707,-0.004845114537810973,0.026811289834695953,-0.2273125853206253,0.21423184559634076,6,11,False
ロンドン,13,0,60,買,2785,0.00017690133398775925,-0.004823098666012241,0.02879991461122868,0.4345320122575998,-0.3031832575876569,5,11,False
ロンドン,13,0,60,売,2785,-0.00017690133398775925,-0.00517690133398776,-0.02879991461122868,-0.4345320122575998,0.3031832575876569,6,11,False
ロンドン,13,15,60,買,2785,0.0013145855023482644,-0.0036854144976517355,0.20459800114502827,0.3199608271896042,0.005458103484765656,4,11,False
ロンドン,13,15,60,売,2785,-0.0013145855023482644,-0.006314585502348265,-0.20459800114502827,-0.3199608271896042,-0.005458103484765656,7,11,False
ロンドン,13,30,60,買,2785,0.006177092777808313,0.0011770927778083128,0.9852309114017037,0.9658701070731033,0.49205279423397774,8,11,False
ロンドン,13,30,60,売,2785,-0.006177092777808313,-0.011177092777808314,-0.9852309114017037,-0.9658701070731033,-0.49205279423397774,3,11,False
ロンドン,13,45,60,買,2785,4.794555596055464e-05,-0.004952054444039446,0.008260456401737214,0.045871013661011276,-0.025868102285143895,6,11,False
ロンドン,13,45,60,売,2785,-4.794555596055464e-05,-0.005047945555960554,-0.008260456401737214,-0.045871013661011276,0.025868102285143895,5,11,False
ロンドン,14,0,60,買,2785,-0.007242714171325579,-0.012242714171325579,-1.1861151599523012,-1.447112055731123,-0.32530825607943037,3,11,False
ロンドン,14,0,60,売,2785,0.007242714171325579,0.0022427141713255785,1.1861151599523012,1.447112055731123,0.32530825607943037,8,11,False
ロンドン,14,15,60,買,2785,-0.004946998922992799,-0.009946998922992799,-0.7493563516163767,-1.0277879128447536,-0.12287454656137811,5,11,False
ロンドン,14,15,60,売,2785,0.004946998922992799,-5.30010770072014e-05,0.7493563516163767,1.0277879128447536,0.12287454656137811,6,11,False
ロンドン,14,30,60,買,2785,-0.004773727182183302,-0.009773727182183303,-0.6840094729881447,-1.2132911840101988,0.06936561080680904,5,11,False
ロンドン,14,30,60,売,2785,0.004773727182183302,-0.0002262728178166985,0.6840094729881447,1.2132911840101988,-0.06936561080680904,6,11,False
ロンドン,14,45,60,買,2785,-0.006518497569537043,-0.011518497569537043,-0.9574541439045661,-1.060398305476141,-0.4141811930777553,5,11,False
ロンドン,14,45,60,売,2785,0.006518497569537043,0.0015184975695370431,0.9574541439045661,1.060398305476141,0.4141811930777553,6,11,False
ロンドン,15,0,60,買,2785,0.004822326126507217,-0.00017767387349278303,0.7784024378680753,1.4717940233206623,-0.11816126196900038,7,11,False
ロンドン,15,0,60,売,2785,-0.004822326126507217,-0.009822326126507217,-0.7784024378680753,-1.4717940233206623,0.11816126196900038,4,11,False
ロンドン,15,15,60,買,2785,0.004550965403759867,-0.00044903459624013285,0.8539359438299656,1.556883507648441,-0.13453468871871258,7,11,False
ロンドン,15,15,60,売,2785,-0.004550965403759867,-0.009550965403759867,-0.8539359438299656,-1.556883507648441,0.13453468871871258,4,11,False
ロンドン,15,30,60,買,2785,0.006462082304108617,0.0014620823041086167,1.2617877893549216,1.598378453562402,0.32983255173030074,8,11,False
ロンドン,15,30,60,売,2785,-0.006462082304108617,-0.011462082304108617,-1.2617877893549216,-1.598378453562402,-0.32983255173030074,3,11,False
ロンドン,15,45,60,買,2785,0.008503661486962409,0.0035036614869624087,1.7528784098993115,1.5462565421635615,0.9946223985346114,8,11,False
ロンドン,15,45,60,売,2785,-0.008503661486962409,-0.013503661486962408,-1.7528784098993115,-1.5462565421635615,-0.9946223985346114,3,11,False
ロンドン,16,0,60,買,2785,0.0055563665728122075,0.0005563665728122074,1.2746694206760651,0.25908123444956166,1.4283492712068957,7,11,False
ロンドン,16,0,60,売,2785,-0.0055563665728122075,-0.010556366572812208,-1.2746694206760651,-0.25908123444956166,-1.4283492712068957,4,11,False
ロンドン,16,15,60,買,2785,-0.0013414676107206473,-0.006341467610720648,-0.32984628992706366,-0.4242650874435377,-0.07830922757139273,5,11,False
ロンドン,16,15,60,売,2785,0.0013414676107206473,-0.0036585323892793526,0.32984628992706366,0.4242650874435377,0.07830922757139273,6,11,False
ロンドン,16,30,60,買,2785,-0.006325686399147434,-0.011325686399147435,-1.6666960916073514,-1.536714151058271,-0.889113508504122,2,11,False
ロンドン,16,30,60,売,2785,0.006325686399147434,0.0013256863991474343,1.6666960916073514,1.536714151058271,0.889113508504122,9,11,False
ロンドン,16,45,60,買,2785,-0.008438965067211136,-0.013438965067211137,-2.2570624754413577,-1.056608565345203,-2.0222526598891175,1,11,False
ロンドン,16,45,60,売,2785,0.008438965067211136,0.0034389650672111355,2.2570624754413577,1.056608565345203,2.0222526598891175,10,11,False
ロンドン,17,0,60,買,2785,-0.00706145181595355,-0.01206145181595355,-1.9736989064369084,-0.9962533224901166,-1.728167557212036,4,11,False
ロンドン,17,0,60,売,2785,0.00706145181595355,0.00206145181595355,1.9736989064369084,0.9962533224901166,1.728167557212036,7,11,False
ロンドン,17,15,60,買,2785,-0.0023816188153379598,-0.00738161881533796,-0.6795200079302087,-0.29740798663278173,-0.642051373758046,5,11,False
ロンドン,17,15,60,売,2785,0.0023816188153379598,-0.0026183811846620404,0.6795200079302087,0.29740798663278173,0.642051373758046,6,11,False
ロンドン,17,30,60,買,2785,-0.0025799920352685465,-0.007579992035268547,-0.6922934698767181,-0.3666509701729523,-0.6012401273211292,4,11,False
ロンドン,17,30,60,売,2785,0.0025799920352685465,-0.0024200079647314536,0.6922934698767181,0.3666509701729523,0.6012401273211292,7,11,False
ロンドン,17,45,60,買,2785,0.004301120799520401,-0.0006988792004795994,1.1511283668469021,0.23879182746082833,1.3234702247176051,7,11,False
ロンドン,17,45,60,売,2785,-0.004301120799520401,-0.0093011207995204,-1.1511283668469021,-0.23879182746082833,-1.3234702247176051,4,11,False
ロンドン,18,0,60,買,2785,0.0037156020255800742,-0.0012843979744199259,1.0144460666408635,0.39774393602710756,1.0254266292907677,9,11,False
ロンドン,18,0,60,売,2785,-0.0037156020255800742,-0.008715602025580074,-1.0144460666408635,-0.39774393602710756,-1.0254266292907677,2,11,False
ロンドン,18,15,60,買,2785,0.0015370185212430043,-0.003462981478756996,0.41477939748280424,0.06290761869750944,0.4951130535443453,7,11,False
ロンドン,18,15,60,売,2785,-0.0015370185212430043,-0.006537018521243004,-0.41477939748280424,-0.06290761869750944,-0.4951130535443453,4,11,False
ロンドン,18,30,60,買,2785,0.004010553903634132,-0.0009894460963658681,1.0583990267782888,0.39426973440824586,1.0470674748604514,7,11,False
ロンドン,18,30,60,売,2785,-0.004010553903634132,-0.009010553903634132,-1.0583990267782888,-0.39426973440824586,-1.0470674748604514,4,11,False
ロンドン,18,45,60,買,2785,0.0025752624180561145,-0.0024247375819438856,0.6763181333492486,0.7309288890962162,0.2622342086883065,7,11,False
ロンドン,18,45,60,売,2785,-0.0025752624180561145,-0.007575262418056115,-0.6763181333492486,-0.7309288890962162,-0.2622342086883065,4,11,False
ロンドン,19,0,60,買,2785,-0.00015159977349045776,-0.005151599773490458,-0.041182624837615645,0.3125269129663075,-0.31893122481045316,6,11,False
ロンドン,19,0,60,売,2785,0.00015159977349045776,-0.004848400226509542,0.041182624837615645,-0.3125269129663075,0.31893122481045316,5,11,False
ロンドン,19,15,60,買,2785,0.000864046911582659,-0.004135953088417341,0.26132872285549336,-0.06938856042666561,0.3977842188084747,5,11,False
ロンドン,19,15,60,売,2785,-0.000864046911582659,-0.0058640469115826595,-0.26132872285549336,0.06938856042666561,-0.3977842188084747,6,11,False
ロンドン,19,30,60,買,2785,0.0010481429098429924,-0.003951857090157008,0.3158250859508205,-0.3872977884440981,0.7184730166378678,6,11,False
ロンドン,19,30,60,売,2785,-0.0010481429098429924,-0.006048142909842992,-0.3158250859508205,0.3872977884440981,-0.7184730166378678,5,11,False
ロンドン,19,45,60,買,2785,0.0016015905776604075,-0.003398409422339593,0.4799987697461143,-0.46266133723687486,0.9769227507943399,5,11,False
ロンドン,19,45,60,売,2785,-0.0016015905776604075,-0.006601590577660407,-0.4799987697461143,0.46266133723687486,-0.9769227507943399,6,11,False
ロンドン,20,0,60,買,2785,0.0013983425415226539,-0.0036016574584773462,0.41563685958555047,-0.8084102725595147,1.149873990167586,3,11,False
ロンドン,20,0,60,売,2785,-0.0013983425415226539,-0.006398342541522654,-0.41563685958555047,0.8084102725595147,-1.149873990167586,8,11,False
ロンドン,20,15,60,買,2785,0.0005266589863024694,-0.0044733410136975306,0.18830313797106077,-0.6294763264375131,0.7123870374362734,5,11,False
ロンドン,20,15,60,売,2785,-0.0005266589863024694,-0.00552665898630247,-0.18830313797106077,0.6294763264375131,-0.7123870374362734,6,11,False
ロンドン,20,30,60,買,2785,5.937590564049249e-05,-0.004940624094359507,0.024535938724625492,-0.17976055480336087,0.1724653599609386,5,11,False
ロンドン,20,30,60,売,2785,-5.937590564049249e-05,-0.005059375905640493,-0.024535938724625492,0.17976055480336087,-0.1724653599609386,6,11,False
ロンドン,20,45,60,買,2785,-0.004016771848162519,-0.00901677184816252,-1.862079832532206,-1.5327035946924983,-1.1520139620177638,4,11,False
ロンドン,20,45,60,売,2785,0.004016771848162519,-0.000983228151837481,1.862079832532206,1.5327035946924983,1.1520139620177638,7,11,False
ロンドン,21,0,60,買,2785,-0.017377257695818667,-0.022377257695818668,-8.33221812736981,-10.42793184244745,-2.267412720188662,2,11,False
ロンドン,21,0,60,売,2785,0.017377257695818667,0.012377257695818666,8.33221812736981,10.42793184244745,2.267412720188662,9,11,False
ロンドン,21,15,60,買,2785,-0.016145389992766757,-0.021145389992766758,-8.80986639033876,-11.747888045745155,-2.0402662572981694,2,11,False
ロンドン,21,15,60,売,2785,0.016145389992766757,0.011145389992766756,8.80986639033876,11.747888045745155,2.0402662572981694,9,11,False
ロンドン,21,30,60,買,2785,-0.014308585040844929,-0.019308585040844928,-8.796387538813503,-11.378228959987396,-1.6790048388438532,2,11,False
ロンドン,21,30,60,売,2785,0.014308585040844929,0.00930858504084493,8.796387538813503,11.378228959987396,1.6790048388438532,9,11,False
ロンドン,21,45,60,買,2785,-0.013440183839021569,-0.01844018383902157,-9.851154685004733,-12.339537257283444,-1.5529329413361443,2,11,False
ロンドン,21,45,60,売,2785,0.013440183839021569,0.008440183839021568,9.851154685004733,12.339537257283444,1.5529329413361443,9,11,False
ロンドン,22,0,60,買,2785,0.005952645045999678,0.0009526450459996783,4.940640203839844,7.163330643884707,0.2604948591558105,7,11,True
ロンドン,22,0,60,売,2785,-0.005952645045999678,-0.010952645045999678,-4.940640203839844,-7.163330643884707,-0.2604948591558105,4,11,True
ロンドン,22,15,60,買,2785,0.028592185443451375,0.023592185443451374,14.816137348484972,14.857702373847783,7.516058180150012,11,11,True
ロンドン,22,15,60,売,2785,-0.028592185443451375,-0.033592185443451376,-14.816137348484972,-14.857702373847783,-7.516058180150012,0,11,True
ロンドン,22,30,60,買,2785,0.03262957072453836,0.027629570724538362,14.1463638518652,13.864759788883443,7.6776614086649175,11,11,True
ロンドン,22,30,60,売,2785,-0.03262957072453836,-0.03762957072453836,-14.1463638518652,-13.864759788883443,-7.6776614086649175,0,11,True
ロンドン,22,45,60,買,2785,0.03532648652101424,0.030326486521014242,13.764326487144901,13.355429789449751,7.646056584668829,11,11,True
ロンドン,22,45,60,売,2785,-0.03532648652101424,-0.04032648652101424,-13.764326487144901,-13.355429789449751,-7.646056584668829,0,11,True
ロンドン,23,0,60,買,2785,0.03167761227398096,0.026677612273980956,11.496219487126133,9.329507979614121,7.687128154833376,11,11,True
ロンドン,23,0,60,売,2785,-0.03167761227398096,-0.036677612273980954,-11.496219487126133,-9.329507979614121,-7.687128154833376,0,11,True
ロンドン,23,15,60,買,2785,0.010291799392651665,0.005291799392651665,4.32963414904449,1.8873365245973812,4.004077766586412,9,11,True
ロンドン,23,15,60,売,2785,-0.010291799392651665,-0.015291799392651666,-4.32963414904449,-1.8873365245973812,-4.004077766586412,2,11,True
ロンドン,23,30,60,買,2785,0.006849141181284061,0.001849141181284061,2.9123483653063835,1.2760323453745703,2.6942552039603966,7,11,True
ロンドン,23,30,60,売,2785,-0.006849141181284061,-0.011849141181284061,-2.9123483653063835,-1.2760323453745703,-2.6942552039603966,4,11,True
ロンドン,23,45,60,買,2785,0.006639061675376928,0.0016390616753769278,2.730728460511727,1.0871137764786527,2.5956063026837684,7,11,True
ロンドン,23,45,60,売,2785,-0.006639061675376928,-0.011639061675376927,-2.730728460511727,-1.0871137764786527,-2.5956063026837684,4,11,True
NY,0,0,15,買,2785,-0.0013143880767698293,-0.006314388076769829,-1.2081525689162937,-1.0674581381946893,-0.6972532102010432,3,11,False
NY,0,0,15,売,2785,0.0013143880767698293,-0.003685611923230171,1.2081525689162937,1.0674581381946893,0.6972532102010432,8,11,False
NY,0,15,15,買,2785,0.00021636629493444425,-0.004783633705065556,0.1865356055591634,0.17907763108207675,0.09547629960409805,6,11,False
NY,0,15,15,売,2785,-0.00021636629493444425,-0.005216366294934444,-0.1865356055591634,-0.17907763108207675,-0.09547629960409805,5,11,False
NY,0,30,15,買,2785,0.00018385784945676757,-0.004816142150543232,0.12353121955645731,0.05881607723614838,0.11090878893154976,8,11,False
NY,0,30,15,売,2785,-0.00018385784945676757,-0.005183857849456768,-0.12353121955645731,-0.05881607723614838,-0.11090878893154976,3,11,False
NY,0,45,15,買,2785,0.0020275984685438233,-0.0029724015314561768,1.533737349749909,1.6869537460291169,0.7088922476879918,8,11,False
NY,0,45,15,売,2785,-0.0020275984685438233,-0.007027598468543823,-1.533737349749909,-1.6869537460291169,-0.7088922476879918,3,11,False
NY,1,0,15,買,2785,-0.002127581234831877,-0.007127581234831877,-1.485252618663478,-1.761005649923115,-0.451899450736933,2,11,False
NY,1,0,15,売,2785,0.002127581234831877,-0.002872418765168123,1.485252618663478,1.761005649923115,0.451899450736933,9,11,False
NY,1,15,15,買,2785,0.0016053451922070855,-0.0033946548077929146,1.1340425963581962,2.140834950275401,-0.05556253527295263,8,11,False
NY,1,15,15,売,2785,-0.0016053451922070855,-0.006605345192207086,-1.1340425963581962,-2.140834950275401,0.05556253527295263,3,11,False
NY,1,30,15,買,2785,-6.404445128320349e-05,-0.005064044451283204,-0.03266421909011579,0.099492228124604,-0.10857281219281378,6,11,False
NY,1,30,15,売,2785,6.404445128320349e-05,-0.0049359555487167965,0.03266421909011579,-0.099492228124604,0.10857281219281378,5,11,False
NY,1,45,15,買,2785,-0.0018885418328320421,-0.006888541832832043,-1.1461969472508233,-0.9676072045109567,-0.7325495600344542,3,11,False
NY,1,45,15,売,2785,0.0018885418328320421,-0.003111458167167958,1.1461969472508233,0.9676072045109567,0.7325495600344542,8,11,False
NY,2,0,15,買,2785,0.00017001632481927707,-0.004829983675180723,0.09233665189961039,-2.01878059559168,1.8989227724356819,5,11,False
NY,2,0,15,売,2785,-0.00017001632481927707,-0.005170016324819277,-0.09233665189961039,2.01878059559168,-1.8989227724356819,6,11,False
NY,2,15,15,買,2785,0.002310721636515947,-0.002689278363484053,1.3342456158424862,1.018776391675891,0.9042806613861644,9,11,False
NY,2,15,15,売,2785,-0.002310721636515947,-0.007310721636515947,-1.3342456158424862,-1.018776391675891,-0.9042806613861644,2,11,False
NY,2,30,15,買,2785,-0.001233930554140866,-0.006233930554140866,-0.7175666617769579,-0.7364345308620281,-0.3471329840367622,4,11,False
NY,2,30,15,売,2785,0.001233930554140866,-0.003766069445859134,0.7175666617769579,0.7364345308620281,0.3471329840367622,7,11,False
NY,2,45,15,買,2785,0.003159672194722122,-0.001840327805277878,1.9614395332421664,0.8617394164234954,1.8662336830185944,5,11,False
NY,2,45,15,売,2785,-0.003159672194722122,-0.008159672194722122,-1.9614395332421664,-0.8617394164234954,-1.8662336830185944,6,11,False
NY,3,0,15,買,2785,0.0016234927134624263,-0.003376507286537574,0.7241544184241906,1.515294185002312,-0.3401774032047341,4,11,False
NY,3,0,15,売,2785,-0.0016234927134624263,-0.006623492713462426,-0.7241544184241906,-1.515294185002312,0.3401774032047341,7,11,False
NY,3,15,15,買,2785,0.0014729025307602098,-0.00352709746923979,0.8201987674271379,0.45744466148481994,0.6887217312593136,7,11,False
NY,3,15,15,売,2785,-0.0014729025307602098,-0.00647290253076021,-0.8201987674271379,-0.45744466148481994,-0.6887217312593136,4,11,False
NY,3,30,15,買,2785,0.0028639639481490005,-0.0021360360518509996,1.406662233000435,1.947119910357202,0.29938835486350046,9,11,False
NY,3,30,15,売,2785,-0.0028639639481490005,-0.007863963948149,-1.406662233000435,-1.947119910357202,-0.29938835486350046,2,11,False
NY,3,45,15,買,2785,-0.002074365303919486,-0.007074365303919486,-1.2922439912039414,-0.8804583822005392,-0.9488767364035685,2,11,False
NY,3,45,15,売,2785,0.002074365303919486,-0.0029256346960805143,1.2922439912039414,0.8804583822005392,0.9488767364035685,9,11,False
NY,4,0,15,買,2785,0.00043108802597561184,-0.004568911974024388,0.20391177195137555,1.4387757585172547,-0.6792226125047373,6,11,False
NY,4,0,15,売,2785,-0.00043108802597561184,-0.005431088025975612,-0.20391177195137555,-1.4387757585172547,0.6792226125047373,5,11,False
NY,4,15,15,買,2785,-0.002029717771415578,-0.0070297177714155785,-1.1678673922912486,-0.9548415187756216,-0.7599119641888014,4,11,False
NY,4,15,15,売,2785,0.002029717771415578,-0.002970282228584422,1.1678673922912486,0.9548415187756216,0.7599119641888014,7,11,False
NY,4,30,15,買,2785,0.0021127457643537405,-0.0028872542356462596,1.2685402853733088,1.820768558841391,0.19673793765824166,8,11,False
NY,4,30,15,売,2785,-0.0021127457643537405,-0.00711274576435374,-1.2685402853733088,-1.820768558841391,-0.19673793765824166,3,11,False
NY,4,45,15,買,2785,0.00045205109174008837,-0.004547948908259911,0.2999116669114289,0.5457031622855839,-0.04749606199875576,6,11,False
NY,4,45,15,売,2785,-0.00045205109174008837,-0.005452051091740089,-0.2999116669114289,-0.5457031622855839,0.04749606199875576,5,11,False
NY,5,0,15,買,2785,0.004748233011762696,-0.0002517669882373041,3.097136943902782,0.546602609584132,3.5673765470618903,9,11,False
NY,5,0,15,売,2785,-0.004748233011762696,-0.009748233011762697,-3.097136943902782,-0.546602609584132,-3.5673765470618903,2,11,False
NY,5,15,15,買,2785,-0.008016296943431441,-0.01301629694343144,-5.222630032880607,-2.835526509992891,-4.412669894247698,2,11,False
NY,5,15,15,売,2785,0.008016296943431441,0.0030162969434314414,5.222630032880607,2.835526509992891,4.412669894247698,9,11,False
NY,5,30,15,買,2785,0.002704674406315098,-0.002295325593684902,1.6289636329675365,1.4023683895258432,0.9799953198124005,8,11,False
NY,5,30,15,売,2785,-0.002704674406315098,-0.007704674406315098,-1.6289636329675365,-1.4023683895258432,-0.9799953198124005,3,11,False
NY,5,45,15,買,2785,0.001161434434794171,-0.003838565565205829,0.8226725965941104,-0.16394476224740293,1.1655876635444387,7,11,False
NY,5,45,15,売,2785,-0.001161434434794171,-0.0061614344347941715,-0.8226725965941104,0.16394476224740293,-1.1655876635444387,4,11,False
NY,6,0,15,買,2785,0.002536286061693013,-0.002463713938306987,1.5853022005476165,1.2046163044098201,1.0632378660751105,9,11,False
NY,6,0,15,売,2785,-0.002536286061693013,-0.007536286061693013,-1.5853022005476165,-1.2046163044098201,-1.0632378660751105,2,11,False
NY,6,15,15,買,2785,0.00011111149845003166,-0.004888888501549968,0.07082452629167157,0.18676095788466898,-0.04596702100233615,6,11,False
NY,6,15,15,売,2785,-0.00011111149845003166,-0.005111111498450032,-0.07082452629167157,-0.18676095788466898,0.04596702100233615,5,11,False
NY,6,30,15,買,2785,0.0007499745703735225,-0.004250025429626478,0.4999816818722423,1.6983320883685662,-0.6997157185394447,6,11,False
