label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P10|reversal|MA0|BB0|TP20/SL20|TR0-0|short,3158,-4.419734602291223,-3.30276240281916,-2.9700848150821044,0,11,-447.4181818181805,-6.709095641309934,-4.735377826792355,0.8536901498891116,48.0050664977834,-1.5584547181760557,-4921.599999999984,-1.5584547181760557,-1.2578807729885035,0.2242320418066152,-0.3005739451875522,-1.3404593864724144,10,reversal,False,False,short,False,-2.008947368421066,-1.494075403949741,-1.5268749999999742,-1.0348769898697403
P10|reversal|MA0|BB0|TP20/SL20|TR5-3|both,8533,-8.215717363386124,-7.650892020060555,-4.266003231800304,2,11,-742.827272727277,-15.11066370957498,-8.526631758612103,0.7831880597014871,78.68276104535333,-0.9575881870385615,-8171.100000000046,-0.9575881870385615,-0.9672207936757822,0.10050500356479768,0.009632606637220653,0.09584206054985422,10,reversal,False,False,both,True,-1.1065025009620548,-1.6449673202615855,-0.41782558586234714,-0.9388672959465575
P10|reversal|MA0|BB0|TP20/SL20|TR5-3|long,4878,-5.637423978499451,-5.425318378352617,-2.6646612832214687,2,11,-368.78181818182776,-11.125479180703302,-5.896443944497073,0.8014429477641076,79.74579745797458,-0.8316113161131825,-4056.600000000104,-0.8316113161131825,-0.939395450286284,0.09566771382620112,0.10778413417310151,1.1266510911812129,10,reversal,False,False,long,True,-1.0846052631580587,-1.2166309012876855,0.02781186094078981,-1.3711157455681644
P10|reversal|MA0|BB0|TP20/SL20|TR5-3|short,4722,-7.714915109430314,-6.3900355375196005,-4.617563371780708,0,11,-514.3363636363648,-12.98247201847701,-7.985113522927044,0.7423504820368911,77.53070732740365,-1.198157560355784,-5657.700000000012,-1.198157560355784,-1.1435683614141843,0.11078900871161054,-0.05458919894159964,-0.49273117953151935,10,reversal,False,False,short,True,-1.3010659560294444,-1.6420997920999352,-1.1217191097465937,-0.6940376569036252
P10|reversal|MA0|BB0|TP15/SL15|TR0-0|both,6552,-4.910470360409837,-4.865589261620322,-2.295472853046248,1,11,-534.6454545454574,-9.227703965680403,-5.163162447925459,0.8867743264525055,49.64896214896215,-0.897603785103789,-5881.100000000026,-0.897603785103789,-0.863799154041596,0.1372747463548318,-0.033804631062193,-0.24625527972066907,10,reversal,False,False,both,False,-1.5332628239027246,-1.2327913279132956,-0.2791408114558286,-0.7074708704592152
P10|reversal|MA0|BB0|TP15/SL15|TR0-0|long,3773,-2.18864766518295,-2.9419778133838705,-0.28443423342844454,3,11,-178.8636363636331,-5.552697831801565,-2.450161052306842,0.9324806621871152,50.91439173071826,-0.5214683275907663,-1967.4999999999613,-0.5214683275907663,-0.4800047986497888,0.13720142621737993,-0.041463528940977545,-0.30220916854962815,10,reversal,False,False,long,False,-1.2631718061674186,-0.48435672514618544,0.3065601345669031,-0.7411764705882332
P10|reversal|MA0|BB0|TP15/SL15|TR0-0|short,3697,-5.458882699100669,-3.831516645905903,-3.894352332891022,0,11,-443.8181818181886,-8.799882540746257,-5.829737264500183,0.8378611756891428,48.25534216932648,-1.3205301595888754,-4882.000000000073,-1.3205301595888754,-1.201145396450139,0.17033694325500034,-0.11938476313873636,-0.700874166562994,10,reversal,False,False,short,False,-1.4262599469496249,-1.4115879828326414,-1.3422680412371346,-1.0625000000000098
P10|reversal|MA0|BB0|TP15/SL15|TR5-3|both,9157,-10.475033705608299,-8.70961426901234,-6.237902893475066,0,11,-827.2272727274329,-18.769010031223193,-10.787563447234986,0.758451990358747,73.92159004040624,-0.9937206508683809,-9099.500000001764,-0.9937206508683809,-1.074253793372868,0.059397613970520007,0.08053314250448707,1.355831272018047,10,reversal,False,False,both,True,-1.0690205819732375,-1.4653958944283738,-0.5984637893198417,-1.0275263157896595
P10|reversal|MA0|BB0|TP15/SL15|TR5-3|long,5041,-7.7662303051831,-6.813099033659694,-4.2079420838295,0,11,-440.1727272728176,-14.235002156478105,-8.025715071868403,0.7598823686937661,74.62804999008134,-0.9605038682803003,-4841.900000000994,-0.9605038682803003,-1.0705681971565348,0.10972688513935504,0.11006432887623452,1.0030753058965534,10,reversal,False,False,long,True,-1.1159898477159556,-1.3748723186927478,-0.2978116710876948,-1.3169734151331318
P10|reversal|MA0|BB0|TP15/SL15|TR5-3|short,4872,-8.778756404370672,-6.886210401948031,-5.6258695961570355,0,11,-503.7454545455397,-15.013736194746782,-9.094934747817325,0.7335244104181543,72.94745484400657,-1.1373563218392726,-5541.200000000937,-1.1373563218392726,-1.1817572197770263,0.09081165710520232,0.0444008979377537,0.48893390290540256,10,reversal,False,False,short,True,-1.1264516129034234,-1.5082917082919258,-1.079113448535116,-0.8576767676769425
P10|reversal|MA0|BB0|TP30/SL30|TR0-0|both,3623,-2.71795268103771,-2.342898066694015,-1.6173613293505387,2,11,-442.3818181818179,-4.332770162290912,-2.99399325074886,0.9106492991417849,48.79933756555341,-1.3431410433342523,-4866.199999999996,-1.3431410433342523,-0.861437822002892,0.4978578457521389,-0.48170322133136034,-0.9675517327714843,10,reversal,False,False,both,False,-2.4229607250755185,-1.2050000000000076,-0.22769953051640474,-1.886868686868731
P10|reversal|MA0|BB0|TP30/SL30|TR0-0|long,2449,-0.1834977544176892,-2.082419499134668,1.582964293548393,7,11,-23.69090909090187,-1.5655195627040195,-0.45635025804431145,0.9925084158145467,51.16374030216415,-0.10641077991013423,-260.59999999991874,-0.10641077991013423,-0.09420150593955327,0.3759889300553955,-0.012209273970580956,-0.03247242935791256,10,reversal,False,False,long,False,-1.9718270571827066,-0.5303827751196187,1.5671497584541878,0.15905349794241527
P10|reversal|MA0|BB0|TP30/SL30|TR0-0|short,2465,-3.6539563336848135,-1.9034025584289291,-3.1686191226223315,1,11,-488.01818181818675,-5.010265896582442,-3.986066461222292,0.8572598529044202,47.2210953346856,-2.1777687626775064,-5368.2000000000535,-2.1777687626775064,-1.82457426572164,0.21551413653962093,-0.35319449695586647,-1.6388460758393633,10,reversal,False,False,short,False,-1.9583218707015129,-1.7589327146171525,-2.463753213367655,-2.4000000000000496
