label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P60|breakout|MA1|BB1|TP15/SL15|TR5-3|long,803,-0.018714609169347852,-1.1968386702135936,1.2267180508999498,5,11,-0.4272727272841566,-2.5720307482402145,-0.3093681875308391,0.9983776320330943,77.08592777085927,-0.005853051058686798,-4.700000000125499,-0.005853051058686798,-1.0185708256000638,0.3203324172895074,1.0127177745413771,3.1614589091871754,60,breakout,True,True,long,True,0.10775193798431919,-1.3251428571430912,1.0854166666665626,-0.47000000000010794
P60|breakout|MA1|BB1|TP15/SL15|TR5-3|short,659,-1.068484411549497,-1.0565490517408485,-0.4707225583211168,5,11,-22.827272727283116,-3.3131389495853907,-1.4454957062028362,0.9053488635078197,74.35508345978755,-0.3810318664645132,-251.1000000001142,-0.3810318664645132,-1.1867388997456356,0.3324694476047529,0.8057070332811225,2.423401726341378,60,breakout,True,True,short,True,0.011462450592698804,-2.0068965517243638,0.34409937888192504,-0.18400000000024191
P60|breakout|MA1|BB1|TP30/SL30|TR0-0|both,1155,0.04240353612693214,0.13675113365151723,-0.06721707137913512,6,11,3.8454545454541953,-0.8833498160519715,-0.1936067682075257,1.0025882482515551,51.25541125541125,0.03662337662337383,42.29999999999677,0.03662337662337383,0.2978963354056921,0.6489778579275883,-0.26127295878231827,-0.40259148380909876,60,breakout,True,True,both,False,-0.5328947368421157,1.5804347826086809,1.2787965616046273,-2.8826530612245445
P60|breakout|MA1|BB1|TP30/SL30|TR0-0|long,657,-0.1045851866597596,-0.6788460043253053,0.489737208608367,7,11,-7.054545454544816,-0.8131856886101765,-0.34395615172986943,0.9917000909139533,51.598173515981735,-0.11811263318111495,-77.59999999999252,-0.11811263318111495,0.4444789831426392,0.9001635449288882,-0.5625916163237541,-0.6249882251876776,60,breakout,True,True,long,False,-0.8748768472906561,-1.2781021897810232,5.3163366336635365,-6.946086956521948
P60|breakout|MA1|BB1|TP30/SL30|TR0-0|short,557,-0.11483719859547499,0.5349468772687356,-0.6463537831183592,5,11,-7.118181818182222,-0.7688740613160612,-0.42131581300113613,0.9900177207766537,50.62836624775583,-0.14057450628367021,-78.3000000000043,-0.14057450628367021,-1.3813785296672856,0.9460980015093751,1.2408040233836153,1.311496294679912,60,breakout,True,True,short,False,-0.17121951219511472,2.476923076923067,-3.6000000000001067,2.435294117647192
P60|breakout|MA1|BB1|TP30/SL30|TR5-3|both,1398,0.30352681363605843,-0.3429254382893152,0.731338573876612,5,11,14.063636363623244,-1.8922546652037862,0.017511573324842156,1.0253050675564912,85.40772532188842,0.11065808297557675,154.6999999998563,0.11065808297557675,-0.7438418214356262,0.33262068967988445,0.8544999044112029,2.568992040854636,60,breakout,True,True,both,True,0.25349794238676243,-0.8856164383562083,0.9654822335023908,-0.39955752212406925
P60|breakout|MA1|BB1|TP30/SL30|TR5-3|long,781,0.2460537423941577,-0.18625023341771266,0.5290572942258968,6,11,7.99999999999237,-1.502220018913512,-0.05365854302116529,1.0272445820433174,86.29961587708067,0.11267605633792097,87.99999999991627,0.11267605633792097,-0.7679953439495951,0.49167818849093076,0.8806714002875161,1.7911540940843678,60,breakout,True,True,long,True,0.2760956175297991,-0.5861445783132934,1.1012658227846428,-1.141732283464699
P60|breakout|MA1|BB1|TP30/SL30|TR5-3|short,641,0.01778576202358697,-0.291984108475042,0.2863978562824656,6,11,0.5818181818124285,-1.4127292362563746,-0.31766191486302287,1.0021341158424546,84.24336973478938,0.009984399375876526,6.399999999936853,0.009984399375876526,-0.9529293257585756,0.43620972097994326,0.9629137251344521,2.20745590669385,60,breakout,True,True,short,True,0.19218106995877868,-1.5531914893617411,0.7848101265821642,0.552525252525022
P60|breakout|MA1|BB1|TP20/SL10|TR0-0|both,1434,0.39577906983356564,-0.20003071268975578,0.7587236869966035,7,11,19.85454545457861,-1.6747353312368163,0.17325306724463793,1.0222512022170078,36.61087866108787,0.15230125523038054,218.4000000003657,0.15230125523038054,-0.5087499516493714,0.4401532264301868,0.6610512068797519,1.501866093862661,60,breakout,True,True,both,False,-0.5057884231532211,0.7525974025978585,1.002030456852769,-0.6701298701298776
P60|breakout|MA1|BB1|TP20/SL10|TR0-0|long,782,-0.039252669869093725,0.2222931574788168,-0.28304412212616853,6,11,-1.490909090890687,-1.5314931333050155,-0.31907772654859856,0.9969629629630002,36.0613810741688,-0.020971867007413048,-16.399999999797004,-0.020971867007413048,-0.21729241610106415,0.39839183812380535,0.1963205490936511,0.49278255804186927,60,breakout,True,True,long,False,-0.3912698412693732,0.794011976048358,0.8379310344827634,-1.868702290076276
