label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,real,pbo,psd,delta,z,pv,sigtype,mafilt,bbfilt,dirn,trail,e16-19,e20-21,e22-24,e25-26
P60|breakout|MA1|BB0|TP10/SL20|TR5-3|both,3518,-2.8154775737859805,-2.4945419442961088,-1.5101223532726407,3,11,-151.53636363638782,-7.532527684962095,-3.079589423896761,0.8801455308929373,80.81296191017624,-0.4738203524730713,-1666.9000000002648,-0.4738203524730713,-1.2962247152372492,0.1363867551030699,0.8224043627641779,6.029943025938789,60,breakout,True,False,both,True,-0.24078361531631762,-1.4992805755397567,-0.13865213082255862,-0.31056439942105424
P60|breakout|MA1|BB0|TP10/SL20|TR5-3|long,1897,-2.2689114430941717,-1.6135330488664343,-1.5959006610210702,3,11,-89.70909090910472,-5.749624558070407,-2.531761106035687,0.8658272941112253,81.2862414338429,-0.5201897733263845,-986.8000000001514,-0.5201897733263845,-1.0999188354804177,0.14471968329782217,0.5797290621540332,4.0058756966804205,60,breakout,True,False,long,True,-0.331497418244625,-1.1163380281692075,0.12361111111110719,-1.2184415584414374
P60|breakout|MA1|BB0|TP10/SL20|TR5-3|short,1650,-1.7768735085140865,-2.0265009684136377,-0.5684595649870141,3,11,-67.39090909091978,-4.999578856483907,-2.1449202447233358,0.8889903860552683,80.24242424242424,-0.4492727272727984,-741.3000000001173,-0.4492727272727984,-1.2314149445114642,0.15574802288223108,0.7821422172386658,5.021843634124864,60,breakout,True,False,short,True,-0.17251356238716042,-1.9214689265538445,-0.4675862068964674,0.7717532467532677
P40|reversal|MA1|BB0|TP20/SL20|TR0-0|both,2367,0.548948531086336,0.33042379424693885,0.4411712163245353,8,11,48.35454545454188,-1.402028118223901,0.3141149814784348,1.023160122266634,52.59822560202788,0.22471482889732258,531.8999999999626,0.22471482889732258,-0.634015474506061,0.2682431713601458,0.8587303034033835,3.2013128201889773,40,reversal,True,False,both,False,-0.2451566951566879,0.9066361556064398,0.748243243243175,-0.503893442622964
P40|reversal|MA1|BB0|TP20/SL20|TR0-0|long,1307,0.7492946307208932,0.07693115872318493,0.9383571267423035,5,11,46.9818181818152,-0.7670848926349063,0.5039717357064318,1.0411294686913042,53.02218821729151,0.39540933435345704,516.7999999999683,0.39540933435345704,-0.27947917716533416,0.26170457701298017,0.6748885115187913,2.5788181438084585,40,reversal,True,False,long,False,0.6528061224489923,-0.7536480686695137,1.50073349633242,-0.649450549450549
P40|reversal|MA1|BB0|TP20/SL20|TR0-0|short,1136,0.02369762364659113,0.12582784223175203,-0.08054008908765312,5,11,1.454545454544377,-1.3284337765584675,-0.32392695212769124,1.001438060056982,51.93661971830986,0.014084507042243764,15.999999999988916,0.014084507042243764,-0.9199362599787625,0.3642219976940518,0.9340207670210062,2.564427115699882,40,reversal,True,False,short,False,-1.1755162241887893,2.0000000000000417,-0.021470588235330094,-0.16828193832602953
P40|reversal|MA1|BB0|TP20/SL20|TR5-3|both,3547,-2.2655833615499006,-1.9427441814032251,-1.3050450608652986,2,11,-126.93636363636939,-6.861750713568578,-2.5826184252869107,0.8977519039250081,81.33634056949535,-0.3936566112207676,-1396.3000000000627,-0.3936566112207676,-0.878167241626697,0.1438192522648138,0.4845106304059294,3.3688857560864105,40,reversal,True,False,both,True,-0.3710669077758856,-0.9959827833573515,0.2058485139022653,-0.7223965763194325
P40|reversal|MA1|BB0|TP20/SL20|TR5-3|long,1905,-2.2117774383299196,-1.7131127043932648,-1.4170442562627092,3,11,-85.71818181818345,-5.793796626051586,-2.515015731802475,0.8716199656890727,81.41732283464566,-0.4949606299212691,-942.9000000000176,-0.4949606299212691,-0.9425929197084898,0.1645134203422832,0.4476322897872207,2.720946952874035,40,reversal,True,False,long,True,-0.1249152542374249,-1.617784256559885,0.1204116638079656,-0.9884318766065314
P40|reversal|MA1|BB0|TP20/SL20|TR5-3|short,1684,-1.100722183800243,-1.4321737550365226,-0.21629533275817525,3,11,-42.927272727277284,-4.316606250380715,-1.5150401493240475,0.9271858134155656,81.17577197149643,-0.2804038004750889,-472.20000000004967,-0.2804038004750889,-1.0306396042158845,0.1738484464621812,0.7502358037407957,4.3154587746287465,40,reversal,True,False,short,True,-0.720377358490655,-0.38556149732631073,0.28552915766743514,-0.2473186119873337
P40|reversal|MA1|BB0|TP15/SL15|TR0-0|both,2759,0.3679617941776342,-0.3807069723820243,0.8357238940054573,6,11,26.263636363644938,-2.43120750331677,0.11804999949104521,1.014175453747005,53.02645886190649,0.10471185212036827,288.90000000009604,0.10471185212036827,-0.7142152682045704,0.1484697389191207,0.8189271203249386,5.5157847402900835,40,reversal,True,False,both,False,-0.1469015795868516,0.05387523629492751,0.8289315726291153,-0.5386759581881435
