n,mean,t,ta,tb,wy,yrs,ann,sym,rule,cost
6537,-0.012407586756115517,-2.1176023638095036,-0.9048337799499102,-2.161510511541259,0.2692307692307692,26,-3.11955363941258,GBPSGD.,MA5/20,0.08238525370936356
6537,-0.014760239625951604,-2.5283681462318555,-0.7590053598672586,-2.931669702653735,0.3076923076923077,26,-3.711064862878675,GBPSGD.,MA10/50,0.08238525370936356
6537,-0.013816163217422506,-2.376460689853784,-1.3528591775914456,-2.0442102879669086,0.34615384615384615,26,-3.4737022673958013,GBPSGD.,MA20/100,0.08238525370936356
6537,-0.007851888672311255,-1.35850160214717,-0.06740112804830779,-1.933367436714949,0.3076923076923077,26,-1.974146009649945,GBPSGD.,MA50/200,0.08238525370936356
6537,-0.02870353648339251,-4.893473705657616,-2.971310437247632,-4.01400037590682,0.15384615384615385,26,-7.216731461228338,GBPSGD.,モメ20,0.08238525370936356
6537,-0.020987371312643086,-3.597226988875376,-1.4833552779092753,-3.722486101941784,0.19230769230769232,26,-5.276709471951838,GBPSGD.,モメ60,0.08238525370936356
6537,-0.020035510174403894,-3.448707850565295,-1.8673381284883208,-3.0698379840125805,0.2692307692307692,26,-5.037389615772237,GBPSGD.,モメ120,0.08238525370936356
6537,-0.01049957455505076,-1.8213619630759432,-0.6892450549578077,-1.9386707560890837,0.3076923076923077,26,-2.6398353410141056,GBPSGD.,モメ250,0.08238525370936356
6537,-0.018064728938167046,-5.193063505810164,-3.7259419302582457,-3.6284194292556817,0.07692307692307693,26,-4.541889733415307,GBPSGD.,逆張z1_1日,0.08238525370936356
6537,-0.03138525144955205,-8.979390863663752,-6.064579470296393,-6.7062916215344455,0.0,26,-7.890976489450837,GBPSGD.,順張z1_1日,0.08238525370936356
6537,-0.01573824016319452,-3.289905363302153,-2.3214207330423267,-2.3470850610460907,0.15384615384615385,26,-3.956956767184714,GBPSGD.,逆張z1_3日,0.08238525370936356
6537,-0.03310790919562275,-6.913866241155623,-4.6418985051417385,-5.207839699670964,0.11538461538461539,26,-8.324092400453305,GBPSGD.,順張z1_3日,0.08238525370936356
6537,-0.01623250909006907,-3.008907871660605,-2.232093821313874,-2.0177721830849586,0.15384615384615385,26,-4.08122738160698,GBPSGD.,逆張z1_5日,0.08238525370936356
6537,-0.031989669499145605,-5.934065128990682,-3.949942000905345,-4.4914878814410075,0.07692307692307693,26,-8.042941135227492,GBPSGD.,順張z1_5日,0.08238525370936356
6537,-0.017458143061009533,-2.979038152196058,-1.821745363447244,-2.429924475730489,0.23076923076923078,26,-4.389380045762279,GBPSGD.,ドンチャン20,0.08238525370936356
6537,-0.017193547077073084,-2.9465320140284965,-1.5188598861728295,-2.714419970996702,0.19230769230769232,26,-4.322854509339488,GBPSGD.,ドンチャン55,0.08238525370936356
6537,-0.018161482883296727,-6.993636724560571,-5.77564905617258,-3.993415583076769,0.038461538461538464,26,-4.566215908004258,GBPSGD.,月曜買,0.08238525370936356
6537,-0.019199111097216434,-7.380231612596202,-3.623796906147992,-7.110970474870391,0.07692307692307693,26,-4.827099586250148,GBPSGD.,月曜売,0.08238525370936356
6537,-0.015561183197811225,-5.863811031660963,-3.2142087060370077,-5.299782044257936,0.07692307692307693,26,-3.912440560157385,GBPSGD.,火曜買,0.08238525370936356
6537,-0.02185658078114189,-8.15316158120619,-5.858769752769936,-5.71024058248478,0.038461538461538464,26,-5.495248791012484,GBPSGD.,火曜売,0.08238525370936356
6537,-0.014875285764468666,-5.71779932888762,-4.019798448673597,-4.111766820480375,0.11538461538461539,26,-3.7399901170127565,GBPSGD.,水曜買,0.08238525370936356
6537,-0.022513893215264476,-8.54438389289894,-5.257765435796912,-7.0310181612999525,0.07692307692307693,26,-5.660512305699379,GBPSGD.,水曜売,0.08238525370936356
6537,-0.016447158446650893,-6.251546565631093,-3.570775096462281,-5.3577673065130025,0.15384615384615385,26,-4.135195183298341,GBPSGD.,木曜買,0.08238525370936356
6537,-0.020913435533862268,-7.891152734752768,-5.975520554012145,-5.156722488899318,0.038461538461538464,26,-5.258120310956064,GBPSGD.,木曜売,0.08238525370936356
6537,-0.02427080842643123,-8.596031004971305,-6.019171377298187,-6.139121926025034,0.038461538461538464,26,-6.1022413339838835,GBPSGD.,金曜買,0.08238525370936356
6537,-0.013061200554861953,-4.702154754154348,-3.699466138630977,-2.975021169740242,0.11538461538461539,26,-3.2838872318127916,GBPSGD.,金曜売,0.08238525370936356
6537,-0.0020510850363575526,-1.224707585109868,-0.49031935539618504,-1.3487257674132347,0.38461538461538464,26,-0.515690110871897,GBPSGD.,月末2日買,0.08238525370936356
6537,-0.0076340581535055616,-4.51822278514641,-3.1661740625213888,-3.2765371780931383,0.23076923076923078,26,-1.919378390364071,GBPSGD.,月末2日売,0.08238525370936356
6537,-0.0058601104985196665,-3.140018244106423,-1.4097104411017725,-3.29343160161845,0.2692307692307692,26,-1.4733670126470406,GBPSGD.,月初2日買,0.08238525370936356
6537,-0.0038250326913434477,-2.065244843055662,-1.896206567458796,-0.9211623068334244,0.2692307692307692,26,-0.9617014885889279,GBPSGD.,月初2日売,0.08238525370936356
6598,-0.03370423328288155,-4.416177903008734,-2.6880885785596313,-3.943150216921181,0.19230769230769232,26,-8.553097353863556,NZDSGD.,MA5/20,0.24448754555256805
6598,-0.02611303792897012,-3.445727906027302,-1.807699300723354,-3.512347913821904,0.3076923076923077,26,-6.626685548282493,NZDSGD.,MA10/50,0.24448754555256805
6598,-0.02076042007467379,-2.751112620745049,-0.46180377356044366,-4.277801111692355,0.23076923076923078,26,-5.268355832796062,NZDSGD.,MA20/100,0.24448754555256805
6598,-0.013997800829301708,-1.880137301182351,-0.931470717211647,-1.9769209462265167,0.3076923076923077,26,-3.5522111489127934,NZDSGD.,MA50/200,0.24448754555256805
6598,-0.04569571948758363,-5.971951658778948,-3.250594227626707,-5.901055623714277,0.11538461538461539,26,-11.596167583810644,NZDSGD.,モメ20,0.24448754555256805
6598,-0.0406041780821323,-5.339101190052855,-3.192090172615866,-4.844935324940115,0.23076923076923078,26,-10.304091037919571,NZDSGD.,モメ60,0.24448754555256805
6598,-0.036032135028161515,-4.801871020083747,-2.153719245398199,-5.3972042025246605,0.2692307692307692,26,-9.143847189069602,NZDSGD.,モメ120,0.24448754555256805
6598,-0.018438106054995688,-2.478996246321435,-1.9383088420087433,-1.557861425222249,0.2692307692307692,26,-4.67902399041775,NZDSGD.,モメ250,0.24448754555256805
6598,-0.06083786033849602,-13.372027632602405,-8.101520058465045,-11.930641909029099,0.0,26,-15.438777019746027,NZDSGD.,逆張z1_1日,0.24448754555256805
6598,-0.07575646897726102,-16.40185594438924,-9.429124474697332,-15.197012915613435,0.0,26,-19.22466085815262,NZDSGD.,順張z1_1日,0.24448754555256805
6598,-0.054287782933299555,-8.485140075254924,-4.717417434521578,-8.19936845103473,0.038461538461538464,26,-13.776568915150403,NZDSGD.,逆張z1_3日,0.24448754555256805
6598,-0.06506970308991925,-10.162237351101187,-6.325736464517591,-8.751356946487439,0.0,26,-16.512688499511047,NZDSGD.,順張z1_3日,0.24448754555256805
6598,-0.05048840088237912,-7.123648554933615,-4.259840222774756,-6.447186430182836,0.038461538461538464,26,-12.812402654689897,NZDSGD.,逆張z1_5日,0.24448754555256805
6598,-0.06090876073960275,-8.614513963056114,-4.954650228352882,-8.05359195110022,0.038461538461538464,26,-15.456769359996114,NZDSGD.,順張z1_5日,0.24448754555256805
6598,-0.026169853154123162,-3.439332686887966,-1.802917301069428,-3.5076931012759327,0.2692307692307692,26,-6.641103504265562,NZDSGD.,ドンチャン20,0.24448754555256805
6598,-0.021560771650714725,-2.857068427931121,-1.0404179551529886,-3.60245638088427,0.23076923076923078,26,-5.4714604365929125,NZDSGD.,ドンチャン55,0.24448754555256805
6598,-0.048993184597879144,-14.191926801639205,-8.546157244560442,-12.801102368457128,0.0,26,-12.432962768338712,NZDSGD.,月曜買,0.24448754555256805
6598,-0.054070850199040336,-15.458227210682956,-9.282742684176691,-13.906780474376669,0.0,26,-13.721518062048773,NZDSGD.,月曜売,0.24448754555256805
6598,-0.05087663428582122,-14.191714852689838,-8.177306017586034,-13.312603122397098,0.0,26,-12.91092434684032,NZDSGD.,火曜買,0.24448754555256805
6598,-0.052343676530502245,-14.549127071334185,-9.003606737793028,-12.810272838702875,0.0,26,-13.283214528778993,NZDSGD.,火曜売,0.24448754555256805
6598,-0.05220546190118332,-13.6848581610908,-8.748448230419209,-11.278158610874588,0.0,26,-13.248139908615675,NZDSGD.,水曜買,0.24448754555256805
6598,-0.050936710905438144,-13.388810140261336,-7.984986523721562,-11.768201254684893,0.0,26,-12.926169944387727,NZDSGD.,水曜売,0.24448754555256805
6598,-0.05049134846996799,-13.6885842956209,-7.975961973596169,-12.563593237433686,0.0,26,-12.81315066172495,NZDSGD.,木曜買,0.24448754555256805
6598,-0.0525726863269515,-14.185170232932792,-8.893429253058827,-12.177337114479688,0.038461538461538464,26,-13.341330168662541,NZDSGD.,木曜売,0.24448754555256805
6598,-0.04880529161987381,-13.69986495205438,-6.998097663586036,-13.443424455925486,0.038461538461538464,26,-12.38528131184336,NZDSGD.,金曜買,0.24448754555256805
6598,-0.054258743177045675,-15.03009626999368,-10.683618367629443,-10.973149525344692,0.0,26,-13.769199518544127,NZDSGD.,金曜売,0.24448754555256805
6598,-0.014228170826993241,-6.036722576992961,-3.3873279025109544,-5.62474730226111,0.15384615384615385,26,-3.6106719660192854,NZDSGD.,月末2日買,0.24448754555256805
6598,-0.010914755815355169,-4.725729220084148,-3.220502934849504,-3.604210615713799,0.23076923076923078,26,-2.769829187296669,NZDSGD.,月末2日売,0.24448754555256805
6598,-0.007294198246938254,-3.3121827974308355,-1.8006427227907633,-3.1751588222114697,0.34615384615384615,26,-1.8510430782037919,NZDSGD.,月初2日買,0.24448754555256805
6598,-0.017848728395410157,-7.619358063028105,-4.888496541478604,-6.280144678754394,0.07692307692307693,26,-4.529458075112162,NZDSGD.,月初2日売,0.24448754555256805
6543,-0.017749688918869678,-2.427489333351513,-1.340432427599492,-2.2674751984523613,0.3076923076923077,26,-4.466777484467858,SGDJPY.,MA5/20,0.10310961424722351
6543,-0.010483663412434651,-1.4372513650736025,-1.1052452849959267,-0.9221399108793134,0.4230769230769231,26,-2.6382542195215355,SGDJPY.,MA10/50,0.10310961424722351
6543,-0.013925344181697061,-1.9129123528006176,-1.399764380274401,-1.3223655738497286,0.46153846153846156,26,-3.5043664223401487,SGDJPY.,MA20/100,0.10310961424722351
6543,-0.012144511068926844,-1.677546559251495,-1.3125512564986213,-1.0454941148120769,0.38461538461538464,26,-3.0562129201533983,SGDJPY.,MA50/200,0.10310961424722351
6543,-0.0208114301610111,-2.8422242026454487,-1.8738406084755013,-2.2451203160935767,0.2692307692307692,26,-5.237276443980601,SGDJPY.,モメ20,0.10310961424722351
6543,-0.008727870751721179,-1.198734971060355,-1.0604858753359738,-0.5830512712794993,0.4230769230769231,26,-2.196402243404295,SGDJPY.,モメ60,0.10310961424722351
6543,-0.01631294049557901,-2.244123392908674,-1.88539506596779,-1.225805532191027,0.34615384615384615,26,-4.105214217791287,SGDJPY.,モメ120,0.10310961424722351
6543,-0.009194760134385124,-1.2728920457676125,-1.5646065050359628,-0.040875174551720767,0.46153846153846156,26,-2.3138967522800717,SGDJPY.,モメ250,0.10310961424722351
6543,-0.020671440271585115,-4.916218618218819,-2.4298384326560325,-5.036786463703314,0.07692307692307693,26,-5.202047449883901,SGDJPY.,逆張z1_1日,0.10310961424722351
6543,-0.038847497092954784,-9.142190897323172,-6.493643627464279,-6.643580216730185,0.038461538461538464,26,-9.776122056892431,SGDJPY.,順張z1_1日,0.10310961424722351
6543,-0.020166885711322757,-3.322190069371746,-1.4398580771478582,-3.641507638386911,0.23076923076923078,26,-5.0750743541994146,SGDJPY.,逆張z1_3日,0.10310961424722351
6543,-0.03478663459345235,-5.702403927448885,-4.325186693559402,-3.745685910542712,0.23076923076923078,26,-8.754190390190722,SGDJPY.,順張z1_3日,0.10310961424722351
6543,-0.022792542435075048,-3.417166051617063,-1.4930871215408905,-3.709238367299628,0.23076923076923078,26,-5.735830967411387,SGDJPY.,逆張z1_5日,0.10310961424722351
6543,-0.030535042744073218,-4.554417043406388,-3.635898262495065,-2.743390776547376,0.23076923076923078,26,-7.684260949018118,SGDJPY.,順張z1_5日,0.10310961424722351
6543,-0.014453367235717416,-1.975986325809691,-1.0803817734770478,-1.8599577346206684,0.34615384615384615,26,-3.6372454547422706,SGDJPY.,ドンチャン20,0.10310961424722351
6543,-0.007225528594411288,-0.9908984418574157,-1.0467459179083423,-0.25308786945624345,0.34615384615384615,26,-1.8183320612781937,SGDJPY.,ドンチャン55,0.10310961424722351
6543,-0.017874729048096373,-5.612487183717912,-5.1547994200920835,-2.4858221358918287,0.15384615384615385,26,-4.4982443139113295,SGDJPY.,月曜買,0.10310961424722351
6543,-0.02767693270282852,-8.5755729648126,-3.8324311929703607,-8.973134421699141,0.0,26,-6.965006564407962,SGDJPY.,月曜売,0.10310961424722351
6543,-0.019177147826388317,-5.586021896390156,-4.077693818025984,-3.943248014984769,0.07692307692307693,26,-4.826003008771491,SGDJPY.,火曜買,0.10310961424722351
6543,-0.026478990212956126,-7.647245788345569,-3.943000042636707,-7.725906678969621,0.07692307692307693,26,-6.6635397293604575,SGDJPY.,火曜売,0.10310961424722351
6543,-0.01707045046851323,-5.278816202933551,-3.7010475735324526,-3.964973729525239,0.19230769230769232,26,-4.29584451598008,SGDJPY.,水曜買,0.10310961424722351
6543,-0.028516036711884844,-8.686755536638564,-4.737145710363118,-8.44457067825674,0.07692307692307693,26,-7.176170315610097,SGDJPY.,水曜売,0.10310961424722351
6543,-0.02341907194651912,-6.856433592494906,-2.951771989984083,-7.501715225547799,0.07692307692307693,26,-5.893499528695178,SGDJPY.,木曜買,0.10310961424722351
6543,-0.022132589804405776,-6.4897676872746635,-5.31412736634173,-3.7290781018097148,0.11538461538461539,26,-5.569751349624114,SGDJPY.,木曜売,0.10310961424722351
6543,-0.025861585838004793,-7.877774937899471,-4.36537752913379,-6.942955972081407,0.0,26,-6.508167543771744,SGDJPY.,金曜買,0.10310961424722351
6543,-0.019655250483446917,-6.035883268536758,-4.89877019956099,-3.5651048579724955,0.07692307692307693,26,-4.946319381276661,SGDJPY.,金曜売,0.10310961424722351
6543,-0.005832488942740766,-2.5567553015476974,-1.3818945554810043,-2.316167808353269,0.3076923076923077,26,-1.4677682750904937,SGDJPY.,月末2日買,0.10310961424722351
6543,-0.005721908352424635,-2.5310418859661543,-1.9568280481460736,-1.6058155196472532,0.2692307692307692,26,-1.4399402442274765,SGDJPY.,月末2日売,0.10310961424722351
6543,-0.005940122136773413,-2.8067905885476976,-0.9128046001376059,-3.284689882175598,0.23076923076923078,26,-1.4948545823426325,SGDJPY.,月初2日買,0.10310961424722351
6543,-0.005614275158391989,-2.673552174022746,-2.649848036820279,-0.9804351900247801,0.19230769230769232,26,-1.4128539369753381,SGDJPY.,月初2日売,0.10310961424722351
6554,-0.015591087812416093,-2.255400868738056,-1.1147841208973392,-2.2568855503576475,0.2692307692307692,26,-3.9301534431759633,USDDKK.,MA5/20,0.05684991010039433
6554,-0.006086236704444942,-0.8834093367500262,-0.810113885461062,-0.39529138749821047,0.4230769230769231,26,-1.5341998215743133,USDDKK.,MA10/50,0.05684991010039433
6554,-0.0030712038313604377,-0.4487538262704089,0.3321570001129037,-1.1603408083344815,0.4230769230769231,26,-0.774179611951396,USDDKK.,MA20/100,0.05684991010039433
6554,-0.00744190977724006,-1.0951797708893538,-0.5475723021301993,-1.0760862606628638,0.3076923076923077,26,-1.8759337184627438,USDDKK.,MA50/200,0.05684991010039433
6554,-0.010257921818139686,-1.4841472747120312,-0.4533235684363963,-1.8517847172585105,0.2692307692307692,26,-2.5857853690802886,USDDKK.,モメ20,0.05684991010039433
6554,-0.011454357024188053,-1.6642817154446037,-1.0076192484448367,-1.4193614463809177,0.34615384615384615,26,-2.8873790744818653,USDDKK.,モメ60,0.05684991010039433
6554,-0.0014406847142442866,-0.21077252950385977,-0.0027566710338408863,-0.33998245480395833,0.38461538461538464,26,-0.36316336989065623,USDDKK.,モメ120,0.05684991010039433
6554,-0.012021857424311135,-1.77640082331431,-1.4301135612753775,-1.0552101158047533,0.3076923076923077,26,-3.030432829189815,USDDKK.,モメ250,0.05684991010039433
6554,-0.013013349196065702,-3.3830828281794854,-2.4491634879047077,-2.352871492685918,0.38461538461538464,26,-3.280365024269793,USDDKK.,逆張z1_1日,0.05684991010039433
6554,-0.02344257584624659,-6.074717331901505,-3.6835193588200075,-5.105834656220176,0.19230769230769232,26,-5.909332388319238,USDDKK.,順張z1_1日,0.05684991010039433
6554,-0.016302587317393213,-2.8879301207661747,-2.4776462447335392,-1.5164204334857454,0.3076923076923077,26,-4.109506049161351,USDDKK.,逆張z1_3日,0.05684991010039433
6554,-0.021139711696950513,-3.7371360125622344,-1.6907618277170715,-3.9232820081938358,0.23076923076923078,26,-5.328833479300526,USDDKK.,順張z1_3日,0.05684991010039433
6554,-0.014368663816631494,-2.261826600546885,-1.8800190821134866,-1.264770224104736,0.34615384615384615,26,-3.6220085636231847,USDDKK.,逆張z1_5日,0.05684991010039433
6554,-0.02381056573851665,-3.7430081036469924,-1.900675420247638,-3.67537666533832,0.2692307692307692,26,-6.002094148086081,USDDKK.,順張z1_5日,0.05684991010039433
6554,-0.01062675363547099,-1.5390778743961888,-0.9409155669780241,-1.3028560429258187,0.3076923076923077,26,-2.678759358726033,USDDKK.,ドンチャン20,0.05684991010039433
6554,-0.007652285098872151,-1.1155304210774415,-0.768150831567347,-0.8303483547613782,0.2692307692307692,26,-1.928964482231079,USDDKK.,ドンチャン55,0.05684991010039433
6554,-0.00930250692503182,-3.303777175131136,-1.294422510411246,-3.8099860585768464,0.23076923076923078,26,-2.3449473225637907,USDDKK.,月曜買,0.05684991010039433
6554,-0.01772458890119824,-6.2403866629570794,-4.62304681716366,-4.250817551759625,0.07692307692307693,26,-4.467959833017432,USDDKK.,月曜売,0.05684991010039433
6554,-0.01287393635852443,-4.158517439221247,-3.360927780336098,-2.450386535419355,0.19230769230769232,26,-3.245222265144967,USDDKK.,火曜買,0.05684991010039433
6554,-0.014215053580284786,-4.586430914225441,-1.9940523286951723,-5.094905625537941,0.15384615384615385,26,-3.5832869678917874,USDDKK.,火曜売,0.05684991010039433
6554,-0.01500603731867996,-4.749162654648418,-3.6589046491029253,-3.0317156328317147,0.15384615384615385,26,-3.7826757148703254,USDDKK.,水曜買,0.05684991010039433
6554,-0.01204168987840982,-3.820369332710993,-1.7629091033679984,-3.9455672779936455,0.23076923076923078,26,-3.0354321331960747,USDDKK.,水曜売,0.05684991010039433
6554,-0.01572159233729049,-4.843432418448006,-3.909579288682686,-2.8816082702097185,0.038461538461538464,26,-3.9630506222539177,USDDKK.,木曜買,0.05684991010039433
6554,-0.01130550348893957,-3.49505882117973,-1.5888125555405592,-3.5028793614301104,0.15384615384615385,26,-2.849856533327306,USDDKK.,木曜売,0.05684991010039433
6554,-0.011236039251212734,-3.477634202338456,-2.4987205884483163,-2.479806918451083,0.2692307692307692,26,-2.8323462020172405,USDDKK.,金曜買,0.05684991010039433
6554,-0.01579105657501733,-4.869934162288961,-2.658236356375896,-4.621541102000538,0.19230769230769232,26,-3.9805609535639834,USDDKK.,金曜売,0.05684991010039433
6554,-0.00519179688466892,-2.5822837855138063,-1.9876070518165418,-1.6525421268232439,0.4230769230769231,26,-1.3087321839276964,USDDKK.,月末2日買,0.05684991010039433
6554,-0.0020782369060894697,-1.041878981115201,-0.26596678606198226,-1.3824012962643666,0.38461538461538464,26,-0.5238755647119379,USDDKK.,月末2日売,0.05684991010039433
6554,-0.002738382630480522,-1.251358607706754,-1.0691517644641757,-0.6570753861905594,0.5,26,-0.6902830676988206,USDDKK.,月初2日買,0.05684991010039433
6554,-0.004531651160277866,-2.0624497475678276,-0.9800483103973722,-2.1571763682170437,0.2692307692307692,26,-1.142324680940813,USDDKK.,月初2日売,0.05684991010039433
6614,-0.012986866740519635,-26.489753884662367,-22.25765747759245,-16.004408789161946,0.0,26,-3.303659100838341,USDHKD.,MA5/20,0.04269880409006298
6614,-0.011751825581438873,-24.45826883601139,-19.915033127108078,-15.337254066866334,0.0,26,-2.9894836306014123,USDHKD.,MA10/50,0.04269880409006298
6614,-0.011434439572455848,-24.032854216542518,-19.306795135997312,-15.317902966105198,0.0,26,-2.9087455127778075,USDHKD.,MA20/100,0.04269880409006298
6614,-0.01160542850955252,-24.5481713924975,-19.95139021075355,-15.457929593126197,0.0,26,-2.9522424677761685,USDHKD.,MA50/200,0.04269880409006298
6614,-0.015888385170565022,-31.456557109132905,-25.60334840425982,-19.615496617397557,0.0,26,-4.04176075069681,USDHKD.,モメ20,0.04269880409006298
6614,-0.013635927526392002,-27.665753400631733,-23.133130954861965,-16.83977691941322,0.0,26,-3.4687701792137196,USDHKD.,モメ60,0.04269880409006298
6614,-0.013512056067354814,-27.592002326462868,-22.23087112400956,-17.44932428961592,0.0,26,-3.4372591857494137,USDHKD.,モメ120,0.04269880409006298
6614,-0.013026692898313342,-26.70086137677155,-22.15492483756591,-16.32462304184588,0.0,26,-3.31379026267094,USDHKD.,モメ250,0.04269880409006298
6614,-0.012944282618972586,-31.029992974821774,-23.178369592926654,-20.89848115123212,0.0,26,-3.292826355457104,USDHKD.,逆張z1_1日,0.04269880409006298
6614,-0.011963411514247641,-30.06416994866323,-22.57506294487561,-20.104419278238904,0.0,26,-3.043307836739765,USDHKD.,順張z1_1日,0.04269880409006298
6614,-0.01420816427757037,-30.46855662563729,-23.704392276655877,-19.859961961434205,0.0,26,-3.614338405071171,USDHKD.,逆張z1_3日,0.04269880409006298
6614,-0.013726291066497342,-30.630314089869582,-23.668688293811446,-20.065619438204475,0.0,26,-3.491757273608208,USDHKD.,順張z1_3日,0.04269880409006298
6614,-0.015327190360814107,-31.483477675372747,-25.16998081237052,-20.106914408342274,0.0,26,-3.8990014248624814,USDHKD.,逆張z1_5日,0.04269880409006298
6614,-0.014305419095695616,-30.339545720394483,-23.692170171807472,-19.779481355297765,0.0,26,-3.639078534574262,USDHKD.,順張z1_5日,0.04269880409006298
6614,-0.011669591728375263,-24.251510347744482,-19.22403648257969,-15.644256833072042,0.0,26,-2.968564603518231,USDHKD.,ドンチャン20,0.04269880409006298
6614,-0.011100336449531626,-23.49097148635032,-19.686297415162738,-14.299194582402132,0.0,26,-2.82375481835393,USDHKD.,ドンチャン55,0.04269880409006298
6614,-0.009669561118541182,-29.541065754174024,-20.900861191526783,-20.873760483422142,0.0,26,-2.45978758607813,USDHKD.,月曜買,0.04269880409006298
6614,-0.011684464634084762,-32.01675858450545,-22.724588583102353,-22.550418236262924,0.0,26,-2.972348041916793,USDHKD.,月曜売,0.04269880409006298
6614,-0.009047687832628977,-29.685492117486177,-23.63924469345866,-18.773837898627164,0.0,26,-2.3015925894233864,USDHKD.,火曜買,0.04269880409006298
6614,-0.012354796374806257,-33.54882140358326,-25.16811892958966,-22.69310566263877,0.0,26,-3.1428701239603303,USDHKD.,火曜売,0.04269880409006298
6614,-0.009394081859229141,-30.781304679195763,-22.18231850041265,-21.41371905775308,0.0,26,-2.389709900651598,USDHKD.,水曜買,0.04269880409006298
6614,-0.011959943893396803,-33.652431715124564,-24.436892324017382,-23.161849185411103,0.0,26,-3.0424257273433253,USDHKD.,水曜売,0.04269880409006298
6614,-0.010085374387600323,-31.89430968982116,-24.127899995070916,-21.217748506629228,0.0,26,-2.5655640845995595,USDHKD.,木曜買,0.04269880409006298
6614,-0.011268651365025624,-33.18827218669526,-24.79297255872841,-22.35598181527434,0.0,26,-2.8665715433953642,USDHKD.,木曜売,0.04269880409006298
6614,-0.009818998510804559,-30.601240163533927,-23.114921387474016,-20.401157642424494,0.0,26,-2.497802159633129,USDHKD.,金曜買,0.04269880409006298
6614,-0.01155118006009115,-32.626893611328775,-24.302382971230482,-22.0184889019422,0.0,26,-2.9384424968247256,USDHKD.,金曜売,0.04269880409006298
6614,-0.0025451126535738266,-13.549349056330785,-11.088593732640717,-7.924881404458505,0.0,26,-0.6474375034898956,USDHKD.,月末2日買,0.04269880409006298
6614,-0.0034088432990922635,-16.06844971414113,-10.444549652807455,-12.225731278701975,0.038461538461538464,26,-0.8671572915460088,USDHKD.,月末2日売,0.04269880409006298
6614,-0.0025718942973123344,-13.00456204533916,-10.918219702281442,-8.2295896429013,0.0,26,-0.6542503416316838,USDHKD.,月初2日買,0.04269880409006298
6614,-0.0033820616553537556,-15.138892113702482,-12.704839005196881,-9.283052732859243,0.0,26,-0.8603444534042209,USDHKD.,月初2日売,0.04269880409006298
6432,-0.0325131291840731,-3.0636295322514453,-1.649534443564135,-2.9198197571929385,0.25925925925925924,27,-7.745349885628081,USDHUF.,MA5/20,0.13666056828737094
6432,-0.01826498168934275,-1.7215306601798592,-0.6421715628830115,-2.0222867615757014,0.3333333333333333,27,-4.351124526883431,USDHUF.,MA10/50,0.13666056828737094
6432,-0.01314311160188465,-1.2407489684210629,-0.7219230127811929,-1.1081094858042393,0.48148148148148145,27,-3.130981252715633,USDHUF.,MA20/100,0.13666056828737094
6432,-0.013592330691974271,-1.2853173544355367,-0.8267606758708281,-1.0411195081291154,0.2962962962962963,27,-3.2379952226214272,USDHUF.,MA50/200,0.13666056828737094
6432,-0.028983016709043383,-2.7290446458615625,-1.196086517164343,-2.968037352874872,0.2222222222222222,27,-6.904398647132113,USDHUF.,モメ20,0.13666056828737094
6432,-0.010888258266715713,-1.026852205674782,-0.7765752838007914,-0.6763881491197982,0.4444444444444444,27,-2.5938250804265004,USDHUF.,モメ60,0.13666056828737094
6432,-0.011249646704392265,-1.0625575313513707,-0.6774965556870186,-0.8693127095615615,0.3333333333333333,27,-2.679915837135224,USDHUF.,モメ120,0.13666056828737094
6432,-0.02763621670248142,-2.6166439971256485,-1.646089941752425,-2.1676280628556084,0.2962962962962963,27,-6.583560956680019,USDHUF.,モメ250,0.13666056828737094
6432,-0.0524391792551677,-8.667460699757822,-5.6475365647365,-6.866925647924442,0.07407407407407407,27,-12.492177813675506,USDHUF.,逆張z1_1日,0.13666056828737094
6432,-0.026466056469461447,-4.4374950889546545,-2.553706326307655,-3.9602782806386614,0.14814814814814814,27,-6.3048027856139255,USDHUF.,順張z1_1日,0.13666056828737094
6432,-0.04972123761629675,-5.667363706123864,-3.6598767674398056,-4.578702636507201,0.1111111111111111,27,-11.84470371659336,USDHUF.,逆張z1_3日,0.13666056828737094
6432,-0.02419329495691295,-2.7685736813089137,-1.5548248914218417,-2.550645751444993,0.18518518518518517,27,-5.763380487513484,USDHUF.,順張z1_3日,0.13666056828737094
6432,-0.04851142847202855,-4.912554045031329,-3.074407211865055,-4.11243355053595,0.14814814814814814,27,-11.556500293781026,USDHUF.,逆張z1_5日,0.13666056828737094
6432,-0.02275510558863671,-2.31031329768135,-1.3742739834011346,-2.031236586540309,0.2962962962962963,27,-5.420771820226344,USDHUF.,順張z1_5日,0.13666056828737094
6432,-0.02269708228053647,-2.137634127756664,-1.0687005137919718,-2.1480580595834793,0.3333333333333333,27,-5.406949378830022,USDHUF.,ドンチャン20,0.13666056828737094
6432,-0.011692119346188596,-1.1027994349968877,-0.17030113615659617,-1.619924768615553,0.4074074074074074,27,-2.785322653136483,USDHUF.,ドンチャン55,0.13666056828737094
6432,-0.026108911184880026,-5.422632303194949,-2.8571948985464264,-5.373560849520387,0.07407407407407407,27,-6.219722842264752,USDHUF.,月曜買,0.13666056828737094
6432,-0.034059087151727035,-7.028718020986697,-4.721250883865993,-5.5231976529226445,0.07407407407407407,27,-8.113631428144753,USDHUF.,月曜売,0.13666056828737094
