label,n,t,t1,t2,wy,ny,ann,tc2,tt3,pf,win,avg,tot,smas,bb,mtf,tp,sl,trail,dirn
"SMA25/75/200|BB20,3.0|MTF0|TP20/SL10|TR0-0|both",1627,-0.4670401804672159,-0.6549805497359317,-0.03964139276077041,3,11,-24.881818181783316,-2.697519732670427,-0.8464717222795427,0.9757278539946941,35.525507068223725,-0.16822372464635232,-273.6999999996152,"(25, 75, 200)",3.0,False,20,10,False,both
"SMA25/75/200|BB20,3.0|MTF0|TP20/SL10|TR0-0|long",1050,0.47228919470510417,-0.5593538232726282,1.0660858567438478,5,11,20.100000000018568,-1.3301792716250567,0.06401032197635574,1.030997644683745,36.76190476190476,0.2105714285716238,221.100000000205,"(25, 75, 200)",3.0,False,20,10,False,long
"SMA25/75/200|BB20,3.0|MTF0|TP20/SL10|TR0-0|short",595,-1.2871863475950704,-0.19166233267823418,-1.6592447101581784,4,11,-40.28181818180149,-2.680143831930492,-1.6547153637735148,0.8956282093560464,33.61344537815126,-0.744705882352632,-443.099999999816,"(25, 75, 200)",3.0,False,20,10,False,short
"SMA25/75/200|BB20,3.0|MTF0|TP20/SL10|TR5-3|both",1806,-3.3720156764267806,-3.8531660630145064,-1.0135065412077535,2,11,-101.46363636362034,-7.706702060676665,-3.6906296159007437,0.8257509523512332,67.109634551495,-0.617995570321054,-1116.0999999998235,"(25, 75, 200)",3.0,False,20,10,True,both
"SMA25/75/200|BB20,3.0|MTF0|TP20/SL10|TR5-3|long",1172,-1.8704427157824883,-2.827200527692722,0.043997492914836386,3,11,-44.03636363635556,-5.503891468797787,-2.20776941568501,0.8769527777072331,68.77133105802048,-0.4133105802047023,-484.3999999999111,"(25, 75, 200)",3.0,False,20,10,True,long
"SMA25/75/200|BB20,3.0|MTF0|TP20/SL10|TR5-3|short",641,-2.9906888228428206,-3.245527141828587,-1.159670664313692,1,11,-56.24545454544664,-5.465135076670977,-3.591814750725448,0.7509259259259478,64.1185647425897,-0.9652106084242016,-618.6999999999132,"(25, 75, 200)",3.0,False,20,10,True,short
"SMA25/75/200|BB20,3.0|MTF0|TP10/SL20|TR0-0|both",1634,-1.75960809113491,-0.9713011436882346,-1.4906644611935556,2,11,-89.97272727276669,-4.100849704271608,-1.9692672625493715,0.9102963835765024,66.95226438188494,-0.605691554467829,-989.7000000004325,"(25, 75, 200)",3.0,False,10,20,False,both
"SMA25/75/200|BB20,3.0|MTF0|TP10/SL20|TR0-0|long",1068,-0.6797261496453338,-0.8024559141164203,-0.19439836590294962,4,11,-27.89090909093462,-2.591813204225579,-0.9339321099346197,0.9559777305859662,67.88389513108615,-0.2872659176032587,-306.8000000002803,"(25, 75, 200)",3.0,False,10,20,False,long
"SMA25/75/200|BB20,3.0|MTF0|TP10/SL20|TR0-0|short",609,-1.9365979536768287,-0.6317612200128078,-2.0990361512203424,1,11,-60.96363636365193,-3.35375348341561,-2.199004217005437,0.8439049370358748,65.02463054187191,-1.101149425287637,-670.600000000171,"(25, 75, 200)",3.0,False,10,20,False,short
"SMA25/75/200|BB20,3.0|MTF0|TP10/SL20|TR5-3|both",1742,-2.428173964622621,-2.76949754184505,-0.741177805221838,1,11,-90.82727272728704,-5.830974784900526,-2.6314157895226877,0.8511316734462515,81.34328358208955,-0.5735361653273002,-999.100000000157,"(25, 75, 200)",3.0,False,10,20,True,both
"SMA25/75/200|BB20,3.0|MTF0|TP10/SL20|TR5-3|long",1136,-1.2250649691985194,-2.399580590109906,0.6165775772793612,3,11,-36.763636363645844,-4.004849162331772,-1.4686915978702761,0.902314121455116,82.21830985915493,-0.3559859154930495,-404.4000000001042,"(25, 75, 200)",3.0,False,10,20,True,long
"SMA25/75/200|BB20,3.0|MTF0|TP10/SL20|TR5-3|short",629,-2.332767235006643,-1.6885905297254322,-1.617325319263103,3,11,-54.172727272732374,-4.321871731666738,-2.5717562938198673,0.7742289914374234,79.65023847376789,-0.9473767885533484,-595.9000000000561,"(25, 75, 200)",3.0,False,10,20,True,short
"SMA5/20/60|BB20,2.5|MTF0|TP20/SL20|TR0-0|both",697,-0.7315821695636507,-0.8367629628714943,-0.22255324119535452,5,11,-34.136363636365516,-1.8201594799315135,-1.0896310806115337,0.9464351944309679,50.78909612625539,-0.5387374461980201,-375.50000000002,"(5, 20, 60)",2.5,False,20,20,False,both
