n,mean,t,ta,tb,wy,yrs,ann,sym,rule,cost,swl,sws,frm
3918,-0.01290598777324683,-0.5861654656455844,-0.6931672909603854,-0.19617049290552402,0.4117647058823529,17,-2.974450593857711,HK50Cash,常時売,0.05644478490505181,-0.015534246575342463,-0.00030684931506849315,2010-09-24
3775,-0.015714352357961547,-0.7026952028141956,-0.8410977534886046,-0.11745439010881392,0.3125,16,-3.7076050094565516,IT40Cash,MA5/20,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.050572366485887685,-2.2994615248413086,-1.5561555444794826,-1.7025207133958602,0.125,16,-11.931917717764122,IT40Cash,MA10/50,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.028306247302864705,-1.3002882030145129,-0.7677503833664884,-1.0793706987094158,0.5,16,-6.678505223019639,IT40Cash,MA20/100,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.004762932221853239,-0.22441507963401394,-0.09084788165627376,-0.22653674139886326,0.625,16,-1.1237543210934957,IT40Cash,MA50/200,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.03682941022222232,-1.6476153920586765,-1.1463413741577833,-1.1884455046880738,0.1875,16,-8.689438974305576,IT40Cash,モメ20,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.027084562218320642,-1.2374098852957107,-0.752324168553727,-1.006051142532839,0.375,16,-6.390263898385026,IT40Cash,モメ60,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.007285659645075744,-0.33567197402946236,-0.4070548433681372,-0.059953030712077436,0.4375,16,-1.7189603225100547,IT40Cash,モメ120,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.02881083632498668,-1.383028359439062,-1.144354781552514,-0.817633711316183,0.5,16,-6.797556695426545,IT40Cash,モメ250,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,0.01677812704577018,1.2599410228627437,1.9669345779743261,-0.3191111333601781,0.75,16,3.958589349861402,IT40Cash,逆張z1_1日,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.040553121244814874,-3.0353602149091787,-3.1444091231552096,-1.02784935131636,0.1875,16,-9.56800204369851,IT40Cash,順張z1_1日,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,0.015825726519592243,0.8483165919121832,0.7942614932313738,0.39009797288863074,0.625,16,3.7338823507162937,IT40Cash,逆張z1_3日,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.0471134472142176,-2.5234170168823566,-1.9291422208987348,-1.6299420025972773,0.25,16,-11.115828952104465,IT40Cash,順張z1_3日,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,0.023208501151172834,1.1368705492758853,1.2588404723484339,0.3041509558869586,0.625,16,5.475755740354839,IT40Cash,逆張z1_5日,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.05842247453241914,-2.85996166907154,-2.4223599567928855,-1.5861628173122273,0.25,16,-13.78405258499264,IT40Cash,順張z1_5日,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.04880390240161011,-2.19346842389697,-2.0570223545556168,-0.9998873668593418,0.25,16,-11.514670722879885,IT40Cash,ドンチャン20,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.01546284764322988,-0.7093777941143814,-0.6587884125208073,-0.3361093156723114,0.375,16,-3.648265615824547,IT40Cash,ドンチャン55,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.019296703540648698,-1.826527271893557,-2.493587084401658,0.09611452206374867,0.3125,16,-4.552815991621802,IT40Cash,月曜買,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,0.0019409815418270139,0.18408384512752787,1.4201899027305964,-1.3575044790931727,0.4375,16,0.4579503325248104,IT40Cash,月曜売,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,0.011415451136319825,1.211041245787689,0.6297660764539635,1.1115700301791223,0.75,16,2.6933330024754594,IT40Cash,火曜買,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,-0.02900340371107009,-3.0647122696390525,-1.866111350623403,-2.5079834791659503,0.1875,16,-6.8429905630806,IT40Cash,火曜売,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
3775,0.015084954407139351,1.5390291993268412,0.7553954926035052,1.477584712766192,0.75,16,3.5591064304344417,IT40Cash,水曜買,0.02854858969966884,-0.028843835616438353,-0.0017260273972602737,2011-09-21
