elog,med,p10,stop,dd,p10_1y,med_1y,jp,us,de,mult
4.004612224389123,320.2872954148639,29.982269544976205,0.0,-45.27288687798904,6.710057787784904,10.576739361419438,8750,1000000000000.0,1000000000000.0,2.0
4.741820636463432,598.4926860889435,20.385979063474018,0.0,-54.94447675497902,5.789792030910623,9.231727412243382,10000,25000.0,40000.0,1.0
4.914935330692084,725.8323370681914,22.11688433674638,0.0,-54.127436858770075,5.647704151419107,9.492416544004397,10000,25000.0,40000.0,1.5
5.077090956786007,871.2606436525084,26.988621482939337,0.0,-53.84227688331586,5.8985581384738754,9.55486583275146,10000,25000.0,40000.0,2.0
4.62237823895635,530.7874740168393,19.747087617256593,0.0,-53.08486619325099,6.443677279666325,9.289662370663065,10000,25000.0,50000.0,1.0
4.775962425138094,607.4059372348147,23.507452454119157,0.0,-51.170706360285635,6.725038125402234,9.423279456439813,10000,25000.0,50000.0,1.5
4.9251531894568,698.8339831361201,25.48582768234546,0.0,-50.77598748670151,6.6200856985089676,9.577029105700415,10000,25000.0,50000.0,2.0
4.398881362677391,421.8912652455411,17.54767738180815,0.0,-43.746305268977856,5.861218965251486,10.65476740979484,10000,25000.0,80000.0,1.0
4.5787183278682395,487.9250720561154,21.867973814678095,0.0,-45.46465520839308,6.0374539200922905,10.776303005025195,10000,25000.0,80000.0,1.5
4.727713186909461,573.4689575168345,24.878943871361983,0.0,-47.23997861326349,6.316024869361465,10.692578723036567,10000,25000.0,80000.0,2.0
3.983695718031704,277.9565613456615,16.329318502961538,0.0,-39.70680650085321,5.861218965251486,11.251404605700383,10000,25000.0,1000000000000.0,1.0
4.141003838136211,318.31115507886165,19.254426193126903,0.0,-41.626906209317696,6.0374539200922905,11.247042749770694,10000,25000.0,1000000000000.0,1.5
4.277319969953197,354.91880190853084,23.434068646067036,0.0,-45.08179895237202,6.316024869361465,11.39237512520495,10000,25000.0,1000000000000.0,2.0
4.6498944645741345,571.629456248935,19.620108674483355,0.0,-53.35042258519429,5.650132629112772,9.427996916314763,10000,31250.0,40000.0,1.0
4.833627033155145,685.6260686131183,23.520319474357304,0.0,-51.92163847551482,5.838732025574203,9.884798707009644,10000,31250.0,40000.0,1.5
4.986563094611361,781.2190106595317,26.332742359203735,0.0,-51.359587688856465,5.7904174046264325,10.001034920053979,10000,31250.0,40000.0,2.0
4.532197893808911,514.2366630225283,19.805197329976515,0.0,-50.53090139855102,6.476574694305833,10.003267541761556,10000,31250.0,50000.0,1.0
4.694957678442034,588.2808287447549,22.692093237684308,0.0,-49.48679411841999,6.500543727374261,10.226773537701101,10000,31250.0,50000.0,1.5
4.843902733190734,667.6907784106612,26.00529124898601,0.0,-49.74162400815392,6.64572802651282,10.481488701113749,10000,31250.0,50000.0,2.0
4.270236351183501,369.6203781747112,17.505349039551962,0.0,-42.27976181962078,5.948062218945348,9.11285741995531,10000,31250.0,80000.0,1.0
4.440656749562178,439.9205384123275,20.32500824268697,0.0,-44.2614047775686,6.1165159723642155,9.722464617608692,10000,31250.0,80000.0,1.5
4.60981661186454,556.6849343636088,26.220662104407435,0.0,-45.39894486190489,6.591588062156616,9.824609337778632,10000,31250.0,80000.0,2.0
